account_id,client_id,account_type,balance
39922,69402,Checking,90218.01
46655,63683,Checking,66610.98
38287,11654,Saving,18402.84
18848,14489,Checking,59881.34
41535,17686,Saving,36989.48
92904,26364,Checking,51295.15
96865,72633,Saving,49353.83
40599,29029,Saving,58050.65
78310,5188,Checking,67837.33
61775,72030,Checking,24516.96
15764,53773,Saving,87041.97
89970,17727,Saving,70982.19
39624,40325,Checking,67247.08
44764,45584,Checking,86269.13
32901,72825,Saving,86758.45
18961,67651,Checking,90469.09
93635,42679,Checking,17047.37
14015,78978,Saving,96379.95
93391,84754,Checking,92648.21
51241,15229,Saving,97058.28
81395,60397,Checking,20170.63
34809,19842,Saving,72504.9
13536,67033,Checking,45282.14
50664,28226,Saving,65916.73
67804,69847,Saving,21532.59
88965,39405,Checking,43531.49
13592,71838,Saving,6591.29
76201,84558,Saving,41657.96
60031,81350,Saving,81891.84
70513,95412,Saving,78994.0
40600,24544,Saving,54134.58
43643,27908,Saving,13094.21
53722,43528,Checking,32455.69
44920,25670,Saving,5421.84
53733,11715,Checking,68286.0
55168,31599,Saving,87808.1
34102,33404,Saving,45895.09
95132,75885,Saving,33059.82
63210,5243,Checking,37315.63
16782,42873,Saving,18811.75
93735,84496,Checking,78488.68
93826,14335,Checking,80550.51
34840,92176,Checking,77982.85
15128,61110,Checking,35952.31
47667,54192,Saving,78300.37
14341,17938,Checking,73893.57
47604,61665,Saving,50282.26
50063,29565,Checking,20424.54
97086,9949,Saving,36849.65
26895,27976,Checking,32630.86
67689,46336,Saving,91244.0
70185,64736,Checking,40639.55
64926,24355,Saving,24946.19
93388,92249,Saving,91805.15
86517,28196,Checking,68663.2
83607,84509,Saving,66038.39
24187,36765,Checking,27706.9
46656,20201,Saving,18664.51
18316,85279,Checking,51923.66
94049,44683,Saving,6942.51
63117,73732,Saving,97850.87
62451,25632,Saving,70093.99
98585,35827,Saving,1542.84
87391,4064,Saving,79389.49
84271,47586,Saving,1151.5
15783,95159,Saving,55705.3
83894,82893,Checking,43614.26
59977,49200,Checking,-246.62
64528,79221,Checking,21032.39
55122,36603,Saving,30171.41
91631,46930,Checking,78745.11
21599,93902,Saving,30478.0
83426,60390,Saving,10435.73
94488,95189,Saving,72449.14
57366,64100,Checking,19323.85
68841,77124,Checking,9389.09
57279,96126,Checking,93299.94
94005,30457,Saving,22925.76
96563,52082,Saving,84014.69
59713,72772,Checking,24100.01
44495,91122,Checking,86012.09
83821,70804,Checking,95341.41
40907,78684,Saving,36587.3
15585,55261,Checking,4629.98
36814,47353,Checking,48455.25
66464,68689,Checking,73860.71
86552,21944,Saving,89953.23
36908,79060,Saving,86060.66
36155,36984,Saving,6624.77
30435,20020,Checking,35416.26
74555,93649,Saving,64859.42
94071,26720,Saving,39802.97
85135,71569,Saving,37602.48
37810,2729,Saving,37450.81
66371,66520,Checking,32808.15
80728,5264,Checking,55765.35
79334,59690,Saving,54761.05
43005,72812,Checking,39009.01
78109,71573,Checking,53913.28
20055,73898,Checking,92752.16
73993,57999,Checking,59826.12
60526,95637,Saving,67877.24
19792,44125,Saving,61785.23
73914,95867,Saving,3901.68
53824,99538,Saving,50537.13
18045,46252,Saving,62555.63
18983,69272,Saving,30142.81
83706,94230,Saving,3916.02
13505,77353,Checking,8565.05
46234,93308,Checking,-934.69
46090,3971,Saving,89546.36
43287,80469,Checking,68025.36
50481,44926,Saving,49726.82
33725,16349,Checking,91902.65
22527,38618,Checking,64806.79
34185,13915,Checking,63630.45
75405,25001,Saving,27596.25
98933,30806,Saving,68100.34
94929,63333,Checking,54455.38
82603,68834,Saving,51104.08
89570,40602,Checking,80117.12
22130,73161,Saving,13033.08
66326,86569,Saving,90143.64
74926,11922,Saving,59622.75
24414,26901,Saving,86044.46
23861,91327,Saving,68747.53
65925,99880,Saving,36927.2
99986,47534,Checking,11974.96
72211,12213,Checking,89361.23
48299,50184,Checking,74289.62
42909,26530,Saving,70359.0
25014,6033,Checking,99598.81
32521,6613,Saving,72933.36
29365,74328,Checking,59610.18
70232,71880,Checking,58598.38
36545,72750,Saving,90100.16
12024,34689,Checking,31609.45
78648,88205,Checking,86780.44
17001,95429,Checking,66682.87
30237,60530,Saving,27273.83
20156,22146,Checking,62939.81
65898,15095,Saving,52150.45
50514,60846,Checking,38676.4
87349,68932,Checking,66015.24
53124,7842,Checking,43208.15
96279,65139,Checking,15515.08
49120,69141,Saving,33418.58
77394,40357,Saving,43733.86
43646,94336,Saving,43355.32
52010,1266,Checking,43018.51
74738,80167,Checking,41926.0
95771,38946,Checking,56460.41
94857,43110,Saving,7624.66
23909,75663,Checking,62272.44
14875,20900,Checking,86264.14
59495,7659,Saving,48394.44
67167,82217,Checking,28543.74
77559,65148,Saving,8295.89
24915,15605,Saving,19970.43
58756,68690,Checking,90308.67
42396,39523,Checking,71719.65
14097,63205,Saving,21577.11
51890,4393,Checking,49803.43
36579,63212,Checking,30349.1
92823,5304,Saving,2254.73
64692,41571,Checking,39436.85
56488,56319,Saving,49105.9
64221,64673,Checking,95298.94
18448,43412,Checking,52468.19
69275,63664,Saving,94919.42
34545,40204,Saving,54205.85
30629,7367,Checking,97533.76
40766,29431,Checking,55485.62
69350,44733,Checking,74037.63
36177,46530,Checking,71824.72
97641,43981,Saving,29180.94
26878,84941,Checking,50894.15
74812,31437,Saving,64201.6
19592,50385,Checking,46193.69
51357,44247,Saving,29000.4
99680,39758,Saving,80832.61
50487,20715,Saving,96896.69
19998,45719,Checking,61167.14
62594,77390,Checking,21072.88
46734,22609,Saving,36454.04
80438,25745,Saving,53725.98
79579,3300,Checking,37473.01
80675,25200,Checking,72470.98
69212,39741,Saving,85953.58
91161,50371,Saving,23944.02
57673,4433,Saving,48508.86
38442,87104,Saving,7898.23
93109,61234,Checking,99519.69
61086,98391,Saving,1534.92
89120,41645,Saving,28329.55
53890,88179,Checking,12370.27
47688,20337,Checking,11020.32
49810,9996,Saving,1483.93
26679,57466,Checking,81973.76
12975,76100,Saving,6735.95
91380,46829,Saving,17126.88
24078,65706,Checking,36936.85
88526,45754,Checking,857.52
26733,62166,Checking,33654.01
89569,92462,Checking,37530.29
72049,93585,Saving,46433.34
95562,67128,Saving,29657.86
93591,27973,Saving,92648.69
88439,91323,Checking,12067.28
25972,79554,Checking,7640.82
80681,81014,Saving,1574.56
75098,1672,Saving,57272.27
42010,64737,Checking,59542.34
89284,62676,Saving,48167.25
26218,79945,Saving,98594.25
27498,64686,Saving,37283.06
43763,24577,Saving,91709.53
66665,70279,Saving,91904.36
25612,38343,Saving,93697.66
69376,10883,Checking,62828.44
91269,23732,Checking,77652.05
89023,49206,Saving,43883.37
99067,46013,Saving,67261.71
48103,57621,Checking,86275.69
55937,68377,Saving,72376.03
95806,3707,Checking,77890.72
59527,11904,Checking,38288.89
81622,18965,Checking,51181.73
68850,85654,Checking,93416.98
92647,39213,Saving,54980.99
16123,97806,Checking,53149.81
56091,89541,Checking,84203.41
27214,12302,Checking,7013.18
55368,47776,Checking,63154.89
68012,35962,Checking,34841.5
13332,22181,Checking,90641.96
21099,53588,Checking,94575.14
50093,89227,Checking,70372.15
37878,16932,Checking,83369.96
75765,51672,Saving,71259.83
77122,12757,Checking,36435.47
18657,5790,Saving,21765.06
20959,15487,Checking,79618.16
64825,30866,Saving,67994.59
25199,54470,Saving,56732.07
90624,84121,Checking,68679.85
28453,97675,Saving,72331.47
23624,73384,Checking,37476.25
69079,90553,Saving,70980.43
20222,47299,Saving,70296.56
35430,89254,Saving,6230.48
21941,55426,Checking,40022.39
80301,62863,Checking,81489.61
50104,91797,Saving,37892.1
70713,81002,Saving,87488.07
12683,44077,Checking,32164.7
61375,55609,Saving,95814.56
72626,80733,Checking,49995.56
31026,49581,Checking,-156.87
43538,82409,Checking,39691.85
28259,96703,Checking,46453.44
60070,49805,Checking,28521.86
20458,93241,Saving,75635.49
94305,66813,Checking,14786.22
28388,60603,Checking,12626.0
28329,98288,Saving,44060.52
77542,83167,Checking,42550.77
40920,11733,Checking,73808.48
99987,76812,Checking,68226.46
26720,22029,Saving,37136.82
91251,79315,Checking,50458.33
21533,18745,Saving,13392.15
40460,8390,Saving,53369.82
63533,40653,Checking,70298.2
69068,4146,Checking,81409.45
38118,60017,Saving,8087.47
22886,95197,Checking,7534.3
85497,78502,Saving,69521.11
98959,18117,Checking,50438.95
56714,79910,Saving,96057.14
25539,73516,Checking,26772.55
62169,29861,Checking,98825.3
49162,30389,Saving,69441.82
55019,63031,Checking,62469.45
80355,90855,Saving,81038.2
31812,55406,Checking,23728.85
35649,81305,Saving,5830.76
85398,79560,Checking,81943.52
15866,22713,Saving,57468.65
56050,57510,Saving,42419.74
35994,98120,Checking,11699.58
41885,47060,Checking,41139.9
92449,89288,Checking,47904.36
48902,47210,Saving,45551.63
81693,42192,Checking,33368.07
22864,5322,Checking,76063.41
99830,5739,Checking,23884.16
87856,55177,Checking,51477.92
31865,5000,Checking,10523.67
37567,9115,Checking,35163.48
65421,98775,Saving,27406.46
25162,46014,Saving,54879.12
73556,35274,Saving,91228.36
54280,16928,Saving,41310.46
96878,6456,Saving,57289.65
56539,36118,Saving,38010.35
39638,50687,Checking,42794.14
93448,7060,Checking,91831.12
37727,90489,Checking,8985.37
66303,94567,Saving,67759.5
90216,31064,Checking,75266.27
22490,5203,Checking,54517.77
62605,83570,Checking,3741.07
23218,17244,Saving,98878.41
35210,80815,Checking,7301.85
33118,65459,Saving,92623.48
68360,49706,Saving,54291.04
82239,39536,Saving,85877.86
56915,67855,Checking,91449.13
11270,97372,Saving,13848.23
73988,91560,Saving,48926.35
34163,10996,Checking,14703.12
78374,66632,Saving,40179.23
84376,72089,Checking,3687.99
76054,12334,Checking,81671.25
24169,62046,Saving,3517.96
11423,71800,Checking,13612.73
65819,97975,Saving,53336.04
12059,39014,Saving,64420.58
75700,79988,Checking,36770.46
42606,97269,Saving,49865.34
23632,85335,Checking,7817.67
18575,23440,Checking,77413.19
42094,23352,Checking,32666.6
80218,87909,Saving,94389.99
75885,25764,Checking,90333.21
67537,27873,Saving,81565.36
53737,67714,Checking,72771.94
14258,9595,Checking,18338.52
40284,60919,Saving,48708.61
16848,83474,Saving,10105.86
86624,4438,Checking,88341.04
16204,87440,Checking,29661.68
56043,84087,Saving,69725.18
66119,62389,Saving,58333.29
43468,65294,Checking,23622.24
80950,16659,Checking,71950.57
37773,54856,Saving,17973.04
81127,79700,Saving,81439.74
75984,99691,Checking,21606.7
92197,93631,Checking,96893.6
68580,24099,Checking,25130.57
61798,47569,Saving,27605.09
72398,68652,Saving,58708.88
97814,50112,Checking,22952.01
77284,44122,Checking,18386.73
60568,38474,Saving,3812.12
37733,77003,Checking,61311.73
63667,65986,Saving,37255.39
22114,46402,Saving,96844.85
36146,96578,Saving,40692.55
52042,90413,Saving,72667.4
74686,8545,Saving,-368.45
32482,66067,Checking,48011.09
40479,62401,Checking,6575.87
13698,70136,Saving,89330.04
51358,21702,Saving,8913.24
69951,69845,Checking,18376.23
93413,1007,Checking,74070.17
38348,97296,Checking,33148.19
37880,19425,Saving,31981.51
32369,29088,Checking,71480.65
57125,27330,Checking,14279.16
84696,25486,Checking,34518.37
24416,6838,Checking,9280.26
31991,61168,Saving,-845.04
32371,73387,Saving,30680.35
81903,10071,Checking,42390.29
45318,74140,Checking,9231.48
45107,90865,Saving,26189.14
47961,51043,Checking,51292.95
16325,17905,Saving,83272.79
31908,90174,Checking,70260.32
16979,31247,Saving,88460.0
71153,20174,Checking,1099.05
33057,65294,Saving,18125.42
65258,82366,Checking,16462.2
12663,14922,Saving,47664.38
33452,98916,Saving,66101.25
47766,85348,Checking,65467.13
76527,49633,Saving,13134.25
86304,73246,Saving,56774.94
32528,32345,Checking,90613.15
85986,73584,Saving,47582.07
10959,71677,Checking,63788.97
36628,79816,Saving,22418.39
41433,24933,Saving,97707.87
12142,38702,Checking,62042.14
91197,63287,Saving,691.35
59925,75021,Saving,75001.91
20838,80999,Checking,1971.2
48924,88363,Saving,18268.11
60401,31618,Checking,10969.8
44625,71183,Saving,36288.97
75755,48405,Checking,54532.17
19759,70394,Checking,351.44
71803,66648,Checking,97633.63
30523,97653,Checking,17790.08
16615,83677,Checking,57397.84
94096,94427,Checking,62119.49
57074,71164,Checking,50993.59
66297,49114,Checking,15384.17
76423,32510,Checking,78086.64
22582,12103,Saving,49361.57
47455,73818,Checking,87041.21
95125,49640,Checking,88192.17
82020,29082,Checking,95759.93
58295,47114,Checking,45478.81
55417,46403,Saving,27195.32
73491,15348,Saving,5899.83
85717,68765,Saving,70776.58
23655,71061,Saving,15662.74
64755,74644,Saving,68185.59
12743,99441,Checking,89046.85
98282,84602,Checking,51629.98
26566,72765,Checking,63219.63
65325,41034,Saving,99491.35
95628,93079,Saving,49788.02
62949,48532,Saving,14196.22
15384,80654,Checking,84939.36
32991,10541,Saving,78685.89
12663,11163,Checking,47778.99
89135,56659,Checking,49259.9
69568,90425,Checking,5490.76
85284,11861,Saving,84489.84
48067,50611,Saving,97795.48
33621,48392,Checking,92538.2
54996,85398,Saving,72511.8
81914,63563,Checking,59430.35
36509,68222,Saving,69647.65
49823,20965,Saving,5156.74
68767,53338,Saving,47283.49
73582,14073,Checking,66813.7
66851,34142,Checking,63374.89
94878,1270,Checking,16068.98
21428,7226,Saving,24348.87
76662,93156,Saving,40308.12
83323,28968,Checking,12977.82
68163,74974,Checking,1570.77
50133,15608,Saving,871.51
71704,92513,Saving,6851.43
75708,88977,Saving,91767.3
16200,36253,Checking,37175.51
60648,86119,Saving,19856.58
50115,92312,Saving,4383.36
73492,16753,Checking,73746.56
94829,61691,Checking,45715.58
36100,75649,Saving,62307.92
26196,64547,Checking,57140.37
63350,31249,Checking,44439.57
34688,36691,Saving,65861.84
64465,54568,Saving,73642.38
85572,67917,Saving,17295.14
48838,29110,Checking,58336.82
47838,23865,Saving,7411.6
40429,30590,Saving,50422.97
30456,55346,Checking,71590.27
68449,10284,Saving,50220.06
48655,6291,Checking,61989.1
56243,90966,Saving,76561.6
86218,42758,Checking,14039.28
99741,22452,Checking,30119.23
75729,18732,Saving,58115.54
98974,23046,Saving,52823.24
76563,19645,Checking,77919.06
20856,11011,Saving,90337.29
86813,57105,Saving,43764.88
97617,35012,Saving,63811.12
65017,65104,Checking,92963.46
76810,91463,Saving,26319.2
71386,42686,Saving,65297.99
58922,19604,Saving,74249.14
24495,36411,Saving,62300.4
23024,50739,Saving,70820.49
99777,70874,Saving,87584.27
98123,64767,Saving,76122.58
38570,65449,Checking,46173.06
60705,53078,Checking,57003.85
92384,62119,Saving,22669.79
40687,27192,Saving,74084.03
72259,49305,Checking,60093.69
31363,57238,Saving,98834.81
59055,29038,Saving,77842.34
29810,89378,Checking,11871.38
39435,74045,Checking,34137.55
42786,65879,Checking,69209.01
65818,42163,Checking,6896.1
49762,15948,Saving,10804.29
39674,18690,Checking,238.17
34671,82235,Checking,14321.74
92972,21470,Checking,67689.32
83129,40856,Saving,15402.3
55028,90729,Checking,41661.65
44837,85468,Saving,92372.55
44396,84672,Saving,60287.62
78591,98176,Checking,62353.04
43710,83980,Saving,52483.65
83213,82994,Checking,88837.6
65747,51846,Checking,30792.31
60393,52358,Checking,16110.59
19294,22083,Checking,65690.04
66309,53857,Saving,60758.66
85556,96007,Checking,19596.35
85256,70154,Saving,86291.61
75082,30321,Saving,13826.26
81097,45962,Checking,20222.43
93158,71909,Saving,11939.26
59126,44608,Checking,7983.7
92834,36211,Saving,813.0
28394,57089,Checking,2311.06
35525,79379,Saving,15250.81
53703,31450,Saving,47863.27
61789,38135,Saving,17887.19
44446,89828,Saving,28088.13
98806,40594,Saving,74660.79
79651,91347,Saving,8144.99
73669,55896,Checking,73702.98
33099,70583,Checking,20994.9
35099,10617,Saving,27034.28
85305,59123,Checking,7192.81
97129,53045,Saving,72811.69
56143,36784,Checking,49796.6
16687,84507,Checking,82249.5
57753,88298,Checking,71911.04
57547,66316,Saving,24286.69
85548,64330,Saving,-841.23
22848,52975,Saving,24022.5
80009,28850,Checking,83334.51
27026,43979,Checking,67162.32
62186,83045,Checking,79003.82
29437,21234,Saving,54431.45
26495,99301,Saving,94623.58
96571,29382,Checking,71466.85
15536,48262,Checking,41677.67
25748,24154,Saving,20308.14
14319,9512,Checking,96261.42
55642,57432,Checking,81127.86
10206,60472,Saving,96240.3
28739,64116,Saving,5882.13
16575,17005,Checking,98808.26
98558,85831,Saving,81286.13
58345,23413,Saving,31606.62
39724,77196,Checking,93584.97
71904,46442,Checking,18057.7
22599,58515,Checking,86603.24
64361,22966,Checking,55244.89
83412,42152,Saving,2832.89
76988,42524,Saving,87289.31
77751,79414,Saving,20183.78
39671,46331,Saving,8072.93
69374,6117,Checking,44800.19
26413,43901,Checking,40741.51
56478,3016,Saving,71095.84
83556,13055,Checking,46018.7
21736,20932,Checking,78444.43
51891,28360,Checking,4946.51
29818,55315,Saving,1653.24
83928,88675,Saving,91281.08
74922,20102,Saving,62604.55
67537,11396,Checking,62607.16
43697,49639,Checking,88817.84
43746,54655,Saving,89037.84
55511,63427,Saving,28380.71
34643,59557,Saving,99797.39
96828,43725,Saving,40938.26
31200,69386,Saving,58081.73
32391,44061,Saving,74327.3
58272,91705,Saving,21774.72
70532,73027,Checking,23154.86
93108,61812,Checking,60336.65
40775,5881,Checking,49524.18
68425,64525,Checking,31893.3
11199,86419,Saving,70500.99
83011,72291,Checking,92192.73
21758,40809,Checking,22672.37
14017,73707,Saving,38086.1
87139,93778,Saving,50332.61
91949,59770,Saving,15430.11
97299,29634,Saving,17007.6
73024,95643,Checking,80478.68
56753,68639,Checking,14269.75
76806,27594,Saving,59542.16
81982,95521,Saving,20115.73
63040,15287,Checking,76097.71
67385,10359,Saving,46618.69
55291,63806,Saving,35060.05
38934,79866,Saving,20533.45
35253,21018,Checking,46739.56
48777,16148,Saving,34481.89
35222,96098,Saving,26580.49
76709,35715,Saving,90847.36
49734,70696,Checking,8313.34
11357,29501,Saving,66950.7
54250,10108,Checking,-427.55
26772,24219,Saving,64798.67
45984,69615,Checking,15601.71
77228,48941,Checking,91842.75
17879,15886,Checking,48248.91
95967,99778,Checking,6363.07
36807,4041,Saving,20780.67
13049,18709,Saving,54500.7
41101,1538,Checking,89531.94
74876,21890,Checking,32927.87
12515,74074,Checking,30985.87
38128,5138,Checking,87641.78
96109,49414,Saving,90976.47
15073,69241,Saving,92298.09
34845,94169,Checking,50953.58
42347,97100,Checking,6078.11
47203,60950,Saving,56735.33
18380,78608,Saving,4265.49
23544,29330,Checking,15890.8
82610,34026,Checking,9630.33
31131,7863,Checking,50677.99
45005,41974,Checking,19690.39
23562,66912,Saving,5822.63
68762,64146,Checking,79210.54
21848,48636,Checking,43052.85
12844,83634,Checking,17146.42
87979,7140,Saving,-134.24
41421,71174,Saving,404.68
18567,40098,Checking,99279.23
90693,20532,Saving,44200.08
74134,70450,Saving,76279.8
76158,40168,Saving,98897.82
24350,36908,Saving,8409.83
59442,58868,Checking,21271.23
26096,69105,Saving,34864.22
53955,7624,Checking,79525.43
45434,64044,Saving,20526.08
97790,36778,Checking,38152.48
36392,39303,Checking,67151.67
10338,25018,Saving,43598.3
66147,56358,Checking,49182.38
36191,36454,Saving,25064.74
27124,69116,Checking,86108.9
18963,48882,Checking,31460.74
54746,62738,Checking,51523.68
42567,82113,Checking,53144.55
38128,42196,Saving,74421.36
16962,10483,Checking,95248.14
94642,75836,Checking,90183.57
35961,75010,Saving,52691.07
90099,46721,Saving,1052.45
78710,10404,Checking,37461.99
45182,41860,Checking,98589.35
45110,82641,Saving,90774.16
22160,8782,Saving,79296.82
20659,24206,Saving,23380.41
62081,94692,Saving,8047.45
50760,23052,Checking,12646.03
49544,86173,Checking,8347.05
94818,49095,Checking,60361.19
69585,36460,Saving,40430.31
61205,42883,Checking,6368.34
90076,50556,Checking,14713.65
39150,16551,Saving,17809.6
40577,51301,Checking,99470.52
47311,8236,Checking,17024.02
82096,93936,Checking,38937.7
31999,36085,Saving,19747.9
67374,51894,Saving,90455.0
66983,24785,Saving,25161.22
28663,74103,Saving,82504.09
68015,41728,Checking,60040.57
63579,7787,Checking,21780.16
14128,34685,Checking,37427.54
55957,29763,Saving,7748.67
59591,58019,Saving,54667.81
57394,84418,Checking,53482.52
17574,15297,Checking,39581.03
62655,4003,Checking,69055.51
70253,20266,Saving,63288.97
16453,41987,Saving,4969.75
65685,55319,Checking,65827.67
25519,91973,Saving,69809.13
33916,26179,Checking,96139.74
28120,52944,Checking,63779.51
11038,31757,Saving,82259.41
86418,97105,Checking,78253.48
58266,59058,Saving,16212.71
85077,43235,Checking,57478.42
61105,83986,Saving,27619.13
16103,51776,Checking,72186.33
54338,75432,Saving,62712.45
78702,20905,Saving,27701.62
27603,56588,Checking,4764.74
50626,95354,Checking,73882.91
36349,85862,Checking,26685.12
33707,45133,Saving,33443.62
82104,21420,Checking,56897.58
45462,81264,Saving,81117.68
39324,35597,Checking,19492.88
94433,48643,Saving,23002.84
15956,26190,Checking,84036.08
71562,90042,Saving,46579.63
16058,73965,Saving,38780.91
42265,71083,Saving,89276.85
88775,28148,Saving,50302.63
61984,42719,Saving,78303.57
29146,37978,Checking,68136.31
46986,54273,Checking,40451.81
16827,14277,Checking,50029.7
48592,77750,Checking,484.82
81500,76939,Saving,33317.38
91937,2867,Saving,62121.31
49602,86112,Checking,41708.83
12877,57357,Saving,98550.38
63969,12989,Checking,15771.54
87590,61114,Checking,39111.12
30446,45062,Saving,231.26
17666,9052,Saving,33571.58
25466,91322,Checking,77913.46
30176,16149,Saving,9694.92
27094,89334,Checking,86920.51
69431,50608,Checking,62254.03
56082,66671,Saving,66303.56
69076,37142,Saving,85650.67
83184,77688,Saving,42653.81
14709,81438,Checking,25481.41
21354,67812,Saving,51302.81
26679,3494,Saving,31611.58
65716,99469,Checking,80980.5
76954,71043,Checking,246.1
92844,36817,Saving,59259.3
87160,67214,Saving,42516.57
39141,74149,Checking,85276.76
99620,69242,Checking,52881.7
48227,2201,Saving,86071.91
66844,60657,Saving,73626.38
12747,30026,Checking,56882.19
64695,85714,Checking,29740.49
26654,68482,Saving,83694.07
82497,26986,Checking,1601.14
92655,85843,Saving,17900.27
76642,95255,Saving,96316.09
10593,99958,Checking,53277.42
60345,63323,Checking,32680.48
55204,64000,Checking,87557.49
63719,61752,Saving,86028.63
61183,63177,Checking,45617.77
17237,90190,Checking,37705.51
53723,42876,Saving,59449.98
70827,5092,Saving,68680.01
88872,94747,Checking,13706.64
39209,25604,Saving,66397.85
71602,18347,Saving,56020.89
60033,33958,Checking,92805.52
33429,52449,Saving,76973.72
64371,69327,Saving,84219.72
96235,17142,Checking,70416.4
21451,24379,Checking,34187.27
21184,46716,Saving,46116.85
68498,25751,Checking,60918.65
48743,9486,Checking,97583.48
58393,67346,Checking,31711.21
48862,94722,Checking,27621.48
49231,13046,Saving,76607.61
78462,79445,Checking,83706.25
55103,2270,Checking,87894.48
81800,44742,Checking,83247.24
89348,57919,Saving,31853.99
81245,21585,Checking,13098.98
14446,26597,Saving,3151.39
67650,63022,Saving,10050.15
20317,4893,Checking,44110.8
29137,92639,Checking,32238.03
69139,92187,Checking,37353.59
71826,50883,Saving,25932.48
45681,62009,Checking,54652.28
86927,85348,Checking,27834.68
23270,82732,Checking,30232.59
18040,32532,Saving,82886.71
23695,50708,Saving,-378.51
93602,15913,Saving,47281.85
20362,51721,Checking,7731.15
49111,55121,Checking,79018.81
37875,51908,Checking,12555.19
65152,14860,Saving,96796.57
31041,68643,Saving,57143.46
92502,67739,Saving,55493.92
84217,69067,Checking,34066.58
63949,22040,Checking,38581.66
99097,80443,Checking,5036.59
28108,48322,Checking,82229.5
56707,11108,Saving,11455.17
18051,58454,Saving,46800.41
93520,3945,Saving,95195.92
31310,94028,Saving,96010.79
13296,14850,Checking,59931.25
99906,57343,Saving,81736.68
56399,7000,Saving,3988.8
88355,18485,Saving,66855.68
16963,16101,Saving,85338.03
41709,71637,Checking,78322.35
13313,24171,Checking,81600.41
44347,25335,Checking,50872.25
17273,12900,Checking,7042.6
61657,83441,Checking,54105.11
84323,91607,Checking,67074.27
95514,72094,Checking,76492.8
40882,76283,Saving,35608.76
95581,82853,Saving,38016.18
21376,92167,Checking,2948.94
30591,31074,Checking,95649.33
28826,68575,Saving,24587.62
74828,99505,Saving,45459.55
87186,71252,Checking,64237.23
92810,70588,Saving,36280.91
41487,34030,Checking,14391.05
47773,60253,Checking,7035.76
60112,36196,Checking,85755.8
93354,61504,Checking,6608.04
54368,22792,Saving,67181.08
32698,57854,Checking,58332.16
37129,4980,Checking,22130.85
26055,85867,Checking,80487.0
59690,3583,Checking,6523.26
79319,61219,Checking,91664.05
40440,49675,Saving,7430.04
12210,9067,Saving,8458.4
14587,96926,Saving,78787.42
71194,15947,Checking,13093.32
51383,77966,Checking,23448.33
87348,31383,Saving,24116.16
39596,75190,Checking,70769.23
25862,1648,Saving,50634.17
87332,21895,Checking,53700.95
22331,5595,Saving,14998.61
64816,19409,Checking,51850.32
73750,58723,Checking,36038.53
82613,98360,Saving,26908.72
92350,21272,Checking,31667.4
26512,57305,Saving,14416.97
30708,54371,Checking,11070.96
61462,97911,Checking,98061.32
55016,38053,Checking,38127.04
29060,9523,Saving,73344.95
18179,33864,Saving,67809.11
71833,1118,Saving,9242.19
54175,40354,Saving,99141.04
17270,91128,Checking,27482.29
83712,36680,Checking,99486.33
77220,54129,Checking,87851.41
26740,2357,Checking,76586.27
51692,7779,Saving,72444.6
17166,28516,Saving,14002.44
78772,1422,Checking,4614.02
81948,23055,Checking,5411.98
88221,62002,Checking,34231.55
71740,8014,Checking,5009.57
47264,39104,Saving,87040.79
17167,67495,Checking,99204.96
93032,50309,Saving,15422.89
99836,30920,Saving,51472.17
57546,56282,Checking,55868.66
38906,93672,Checking,46815.2
59774,54265,Saving,67995.48
61821,87366,Checking,84631.88
50713,79930,Saving,76255.06
50306,3429,Saving,9026.01
91502,27591,Checking,78060.17
66030,36195,Checking,22755.51
22209,11740,Checking,21597.73
71369,50323,Saving,89109.52
71735,51079,Saving,57936.23
23412,14782,Checking,79782.51
62545,64212,Checking,34203.85
25034,6433,Saving,98564.41
96365,63934,Saving,28292.94
11451,41104,Saving,76200.88
49160,35835,Checking,76022.38
47875,74609,Saving,64631.43
21544,54205,Saving,26371.75
85440,68810,Saving,36821.07
23853,83774,Checking,60822.38
87185,27086,Saving,92726.08
28886,81202,Saving,73523.51
72403,13409,Saving,81700.54
28570,2543,Checking,9963.39
63813,20949,Checking,54974.11
27651,32466,Saving,69284.02
90444,93659,Checking,30792.3
82793,85856,Checking,91534.17
39004,55523,Checking,79497.67
75010,65124,Saving,99474.48
12435,10787,Checking,89176.52
81535,62236,Saving,33987.02
13349,44793,Saving,42551.32
41179,48319,Saving,50513.92
18123,42965,Saving,36660.14
34698,69136,Checking,29210.83
38643,52630,Saving,93310.78
12992,64044,Checking,16774.9
97948,97948,Checking,35222.08
23570,95336,Saving,82890.8
52266,69489,Checking,53184.77
33634,34003,Saving,19099.98
74726,4127,Saving,88584.04
78404,34748,Saving,61115.3
19952,12103,Saving,75335.45
67881,26998,Checking,74024.66
91677,20876,Checking,92746.02
85008,88452,Checking,96494.75
87139,55273,Saving,53758.5
64061,79335,Saving,92989.91
14348,94129,Saving,51954.38
65742,57639,Saving,53552.15
10593,63931,Saving,26724.5
27908,2471,Saving,70680.75
99902,3233,Checking,99135.06
64075,89929,Checking,59236.58
20527,79527,Saving,99712.13
42250,94033,Saving,74527.38
34947,89067,Checking,41996.79
39611,69799,Checking,33821.54
61439,80735,Saving,4806.99
22580,50437,Saving,30201.5
19846,73451,Checking,18272.53
81849,23618,Saving,55296.0
87064,53069,Checking,50630.85
74567,22530,Saving,74559.69
50997,78578,Checking,31578.88
