transaction_id,client_id,date,amount,transaction_type,merchant,location,fraud_flag
435730d3-e42a-4443-8c69-32138af3112d,1615,2024-07-11 18:28:52,-4332.51,Credit,"Lopez, Glenn and Hudson",South Jessica,0
a6366056-098f-4b68-8647-19e1b2644836,7842,2024-09-10 23:11:22,2568.89,Debit,Harris Ltd,Jennyfort,0
6b263410-3c3e-4a3e-b86e-a0115ffae469,6727,2024-02-25 10:47:05,2606.92,Credit,Hernandez-Bailey,West Tonyamouth,0
564bd722-db02-4fa5-93a5-4d4df1aa8778,1048,2024-12-13 15:25:12,-4063.28,Debit,Foster PLC,Walterbury,1
670ddaf6-0cb8-429a-8cad-d52f04f24420,9367,2024-03-27 14:17:11,2479.43,Credit,"Diaz, Rogers and Reynolds",Patrickstad,0
42e48406-ecb3-4f34-bf34-4a6b9303deb9,1350,2024-10-12 21:18:45,-2711.14,Debit,"Shannon, Vargas and Matthews",Robinsonfurt,0
1ce6f3c1-1c2f-4fca-b5a1-34f0146642b8,8528,2024-12-04 13:14:35,-1354.09,Debit,"Ramirez, Preston and Bryant",Smithborough,0
8655a32c-a7b2-4a24-86b8-148ba527464c,5181,2024-07-12 02:04:18,2610.92,Debit,Aguilar-Taylor,Joshuamouth,0
15e247da-77d5-40fb-b99b-85b939a641bf,1389,2024-08-13 21:00:04,-1885.34,Credit,Morse-White,New Leahmouth,0
b1e13597-6d51-473b-ab04-57b8a66412b7,5382,2024-09-27 11:57:59,-4472.28,Credit,Ritter-Rivera,North Eugene,0
69c80888-3138-4014-a3b0-e9815ed8f0da,4011,2024-12-07 17:30:32,3725.75,Debit,Alvarado-Carpenter,Randyport,0
683cc1e0-71a0-4b5c-905f-c85f94216466,5492,2024-05-29 22:41:50,4842.09,Debit,Morales-Moore,Lake Tammy,0
8a384997-2a06-42b9-ba0e-0ccf4a94b347,6445,2024-03-09 09:11:25,-1434.47,Debit,Newton Ltd,Grantberg,0
d3bf5870-148f-4499-8294-dfcc1732d844,3476,2024-04-03 14:10:47,-3759.9,Credit,"Beard, Love and Garner",South Alexis,0
a162142a-8bda-494b-a2cb-e1644d9e8349,9536,2024-05-07 20:23:44,1753.23,Debit,"Lewis, Nunez and Baxter",Cranemouth,0
3ff569fa-1847-4cdb-9562-697b02d25858,2466,2024-06-03 12:28:50,4196.76,Credit,"Benson, Finley and Richardson",South Xavierbury,0
6f6e872e-a246-4991-9c7e-e946eeb53a2a,9949,2024-11-17 23:19:40,4116.16,Debit,Harvey and Sons,South Mitchellland,0
92b0d1da-7916-4bdc-965c-b8fd566a860d,9226,2024-01-10 01:49:46,1013.5,Debit,Stafford Group,East Kaylashire,1
9f1beb01-df20-47cf-a9b7-52dda7531ebb,7711,2024-02-25 20:29:30,-4290.5,Credit,"Baxter, Ware and Banks",East Tinabury,0
434e2ad4-1d4f-4837-b72d-4dff670c149f,5884,2024-03-15 03:42:24,999.1,Credit,Ellis and Sons,New Patricia,0
e976f93c-2e46-4c34-af0b-79167f6a5921,2290,2024-09-02 12:19:16,-2617.94,Debit,"Mccann, Smith and Combs",Jonathanmouth,0
99ca25b9-cd58-4add-96e9-6f0b70eba8d1,4631,2024-07-27 10:01:54,-1162.78,Credit,Davis-Nelson,Weberton,0
65554de8-1217-4c7f-af3e-7cb3ec36dfe5,7575,2024-09-19 23:15:00,-393.86,Debit,Warner-Dawson,Johnsonville,0
13ee39b4-968f-4be0-8dae-fd0e9b1c595f,7743,2024-02-20 06:19:14,-4862.75,Credit,"Martinez, Harrington and Rivera",Jacobsbury,0
d0428b1d-3f67-49e3-8d03-971f0995c02b,1820,2024-07-27 08:45:19,-3296.48,Debit,Roberts-Perez,Lake Kyle,0
9e424935-e45c-442b-a201-62335073837f,5624,2024-07-31 02:09:00,1053.97,Credit,"Kent, Parker and Mcclure",South Mariahville,0
640cb399-1bd6-4789-b167-545204c4e99a,7571,2024-11-20 04:27:18,-237.68,Debit,"Harris, Tanner and Obrien",West Jessicamouth,0
429b9fa8-19e4-4126-ac9f-0910d0ff6b5b,8743,2024-04-25 19:34:35,2603.18,Debit,"Hudson, Adkins and Shaw",New Joshuafort,0
e367bebb-eb9b-44cb-b51f-de04c76f9e59,1007,2024-02-22 04:42:59,-4217.28,Credit,Adams PLC,Lake April,0
9eb0e3e6-ce2e-4b7a-bba4-da9ad62d122d,7296,2024-04-24 10:06:39,-2127.82,Debit,"Velasquez, Roberson and Pacheco",South Amy,0
c2bc15be-4470-4557-9cc8-ab506c66889a,1033,2024-07-13 04:52:50,3413.07,Debit,"Ramos, Graham and Wolf",New Jeremiah,0
26862a4e-83a3-462e-92f3-32e7542fdf5f,4890,2024-01-07 14:56:21,4751.1,Debit,"Kelly, Rose and Jenkins",Port Pamelaton,0
cbae21a7-f4fb-46b0-80fe-5fc2ac3a5453,4706,2024-08-16 00:51:18,2390.12,Credit,Ferguson-West,New Sheryl,0
750816a2-dae9-4b5e-9038-f173b7edb4b0,5302,2024-03-08 16:35:05,-4694.76,Credit,Molina PLC,South Matthew,0
0bb9ae1e-5e8a-43c1-985a-bfc9ea0f156e,2655,2024-12-16 21:17:39,3180.4,Debit,Gonzales-Anderson,Lake Tom,0
98d90d8a-17f9-486e-8f14-6352e6184101,6693,2024-11-25 12:06:33,4516.81,Credit,Middleton-Obrien,East Jenniferburgh,0
8b5bb879-8bb3-4b90-aed7-f271447f2c50,3620,2024-04-14 16:49:21,729.16,Debit,Wilson Group,Pamelaview,0
6e2b4cd5-0b39-4e86-a8a7-c0ae1e0d5019,9008,2024-05-23 17:47:00,-4359.75,Debit,Cox-Morris,Mendezchester,0
e95cabbd-e1ea-40e8-aaf6-da79be1ef2ad,8705,2024-05-13 00:26:18,4721.61,Debit,"Mcneil, Rich and Martinez",West Jenniferfort,0
16af73f2-c429-4e45-ac0a-34b49558beec,5821,2024-05-15 06:55:36,4184.81,Debit,Wagner PLC,North Nathaniel,0
49afb74e-e08b-4192-ba8c-231036a582fb,3315,2024-08-05 19:01:33,-3597.29,Credit,"Bullock, Montes and Richardson",Kaitlynfort,0
fe3f8633-e735-43f3-a7dc-6415db14d680,3156,2024-07-08 10:26:54,-3890.62,Debit,"Walton, Cortez and Luna",Jacksontown,0
ab4d7bff-a753-4bdb-b22f-124461533924,9762,2024-02-26 08:19:17,-4618.15,Debit,Schwartz Group,Danielleville,0
2401ec5f-57b8-4e4f-aa32-f81a98bfce07,3672,2024-07-22 19:26:25,-150.75,Credit,Williams-Barnett,Davisstad,0
4a67772d-0138-40f4-b4b6-058d91054824,3185,2024-02-05 12:15:51,-2740.78,Debit,Howell Ltd,East Christina,0
53b9d6a4-95cd-4e88-add9-4d3bca95be19,9664,2024-05-21 05:19:31,4804.88,Debit,Miller Inc,New Aliciaburgh,0
93f3e864-6514-41bf-8d4b-bb7e087500cf,7918,2024-01-23 14:24:19,-2958.93,Credit,"Allen, Moore and Green",New Tyler,0
951be308-a968-458c-a50c-aa05cbddfc64,7930,2024-03-02 19:15:06,588.74,Debit,"Martinez, Martin and Crawford",Port Matthew,0
8e43270d-6d4e-4c82-982a-9e2d61e67294,6313,2024-06-06 16:43:05,1424.55,Credit,Davis-Lopez,Tonyaland,0
3f12625f-a4fa-4a5f-9334-4bfc62e76d47,9458,2024-12-07 16:18:14,1795.51,Credit,Clark-King,Weavershire,0
ef2b8f01-50f8-4803-9bb4-7c82aea05e8e,6334,2024-07-02 13:12:47,2642.13,Credit,Cowan Group,South David,0
73518685-dd90-470c-85f2-07ce0cc316e4,6042,2024-12-14 09:40:11,-204.84,Credit,Baxter-Thompson,Andrealand,0
38c8046b-359e-4ced-b962-b58a3b8dee6a,7757,2024-08-05 14:50:07,-227.36,Debit,Reynolds-Acosta,East Michaelfort,0
c431d5e6-9e00-426f-a0a9-8fbf0e87d757,2267,2024-04-10 06:28:10,2360.47,Credit,Simmons Ltd,Derektown,0
42f53d5b-4413-4023-8c00-cdd3a78afbb3,1838,2024-04-24 21:58:04,-1466.81,Debit,Harris-Acosta,North Desireeside,0
b76ca64b-170e-4799-b9f2-bfeca47890a4,9791,2024-01-30 21:07:07,-1537.39,Credit,Roy Group,Powellbury,0
5afd2d42-6822-4d82-bd8b-6488c0d0fe72,6796,2024-04-02 19:04:13,-4759.4,Debit,"Hamilton, Perez and Riley",Foxbury,0
baa87dcd-9a39-44e0-b770-8913db5756e3,2273,2024-08-16 08:00:01,2425.01,Debit,Stewart-Miller,Lake Brendaview,0
29810f4c-0960-4f01-869e-a700d0fd0b7b,1023,2024-01-14 00:48:24,-1768.12,Debit,Perez-Lucas,Marktown,0
6b72958f-4658-404e-a343-fa7d1e5a8f35,1096,2024-05-07 11:31:58,4173.73,Credit,"Davis, Moran and Pruitt",Lake Lauraton,0
845ae84c-3e65-40e1-921e-d3016ab12a16,3965,2024-03-02 00:28:14,-3243.41,Credit,Barnes-Landry,Frymouth,0
fe1045e8-3808-43de-8901-5a89f435b14a,6241,2024-10-18 11:13:53,3208.55,Credit,Martin Inc,Jamesfort,0
a2490ba2-6142-4cf4-8664-7cbccaab4574,6833,2024-06-30 13:00:44,333.13,Debit,Campos-Mcguire,New Nathaniel,1
f3c1688b-f133-45d7-8c88-f8af03186e58,2707,2024-03-26 21:38:54,-929.48,Debit,Le PLC,Lake Robertborough,0
904abfd5-cfbd-4c30-87b6-99156e5cc6a9,5746,2024-03-02 03:14:27,1402.3,Credit,Young Inc,Port Julia,0
30b1f352-9b61-450b-b163-e0758cd950d3,2989,2024-06-05 22:45:01,1835.11,Credit,Davis Inc,South Jeanstad,0
438153c1-3aba-431a-bc78-2ca3cd08d23f,5450,2024-10-12 19:19:49,-1588.76,Credit,"Gilmore, Campos and Medina",East Stephenburgh,0
9acae3dd-1723-437b-9971-d6d407f31651,4952,2024-08-04 14:16:03,-2538.83,Debit,Palmer-Landry,South Jeffery,0
19252f3d-bf64-447c-8152-a1afb1ee6396,3586,2024-01-28 21:37:07,-3481.99,Credit,Kelly LLC,Perryville,0
24c60652-4ece-41a1-838d-707e95b902c6,8515,2024-03-10 01:13:01,-2565.49,Credit,"Briggs, Morgan and Mccann",Lake Ricardochester,0
e33f013f-f0dd-4f7b-b8f9-9976aeaa849f,7273,2024-05-31 11:20:47,2607.87,Credit,"Hampton, Casey and Webb",New Janetland,0
e408f088-434e-4a7d-a672-3bd3060aecc6,4128,2024-11-29 07:17:41,-3884.1,Debit,"Williams, Jenkins and Martin",Amychester,0
51bd0d41-600f-41a4-844e-0de90555ff14,7978,2024-04-16 07:27:50,1838.24,Credit,Todd Inc,Cummingstown,0
9b2ae2b2-ba72-4730-b9cc-b43c843b8509,3472,2024-10-26 20:24:13,-929.03,Credit,Wiggins Group,South Dianamouth,0
ede21d23-ec99-4912-806c-474b8888a6fe,3201,2024-06-12 05:10:01,-2872.01,Credit,"Douglas, Smith and Castro",Lake Joshua,0
12c412f2-e3c1-438b-b669-24c8cf42dcaf,9129,2024-03-02 15:05:07,142.63,Debit,Castro Ltd,Port Elizabeth,1
36cabb60-9374-4d3f-aff4-5e8c699f01db,1313,2024-05-17 11:35:03,4232.52,Debit,Greer-Cowan,Lake Rebeccachester,0
0aaa4778-4b68-4392-9109-ccb76993c13d,4202,2024-08-18 05:41:13,-1450.66,Debit,"Rodriguez, Spencer and Cole",Davilaborough,0
c59cebda-7750-4771-aa49-c322eeedadd7,7768,2024-09-15 11:27:44,-765.86,Credit,Lyons Ltd,South Amy,0
700da941-7549-4afa-bcb2-20b8c2b2485b,9415,2024-11-21 15:35:39,1954.87,Credit,Armstrong-Foster,East Danielstad,0
bf85601e-e92c-4d74-8e96-67a9257252d8,5298,2024-04-27 08:33:57,-2995.28,Debit,Lynch LLC,Lake Victoria,0
8a8771a9-e348-47f0-9a27-8438d551c227,3850,2024-01-31 12:09:01,971.5,Credit,Roth-Weber,Ryanfurt,0
0ea8d026-990f-4f8c-b790-9533775512a6,3806,2024-09-03 22:03:40,1415.78,Credit,Grant-Lee,Lake Jennifer,0
91c9b918-ac26-4925-94d6-eb1301defd06,4281,2024-07-05 23:52:20,-640.24,Debit,Sharp LLC,Cristianton,0
d2d143f2-0209-40c7-83b4-e9e1e8c0c2b9,2712,2024-02-09 17:43:36,798.75,Credit,Brown-Higgins,Hodgeberg,0
cc7e4795-909a-4f96-b3a2-e861dc2f6ae2,3644,2024-06-25 11:40:08,-879.39,Debit,Cooper-Hill,Joeport,0
7a4b3875-9e14-4c65-b3c2-9aeb0eb3983e,5696,2024-09-04 23:21:57,3521.53,Credit,Sanders Group,Baileyborough,1
1721f677-d3af-4334-82a0-c6c3c1554605,4983,2024-10-02 11:54:47,1068.41,Debit,Gilbert Group,New Eric,0
0cd0e685-9319-4612-b3b5-71c3f516d9d0,4343,2024-08-23 08:32:53,-3323.45,Debit,Moore Ltd,Debbieville,0
109c1f51-5c1d-4283-907d-a3e446cc2c35,7314,2024-11-30 18:08:41,-2909.42,Credit,"Coleman, Hahn and Smith",Dennismouth,0
be04d211-edd8-40f5-91ca-c2ab52867675,3200,2024-02-27 02:25:29,-1161.12,Credit,Gonzales-Jacobs,Port Johnbury,0
25a50366-04fb-4a66-bd79-8ca4ae59f537,8166,2024-10-23 19:16:35,190.82,Debit,Jones-Williams,Port Moniqueborough,0
5c3e4efa-f773-4713-a175-3fb9382eb17c,9839,2024-02-14 21:37:22,672.26,Debit,Moore Inc,Gibsonshire,0
9c8521be-20c4-43fb-8e4f-3a019ea5e78e,1940,2024-05-29 21:22:55,1242.84,Debit,Moore Inc,West Amandafurt,0
98577e11-89db-4c37-9fbd-7fb34de8168a,3414,2024-08-17 12:12:07,2315.88,Debit,Ramirez-Carlson,Bowenville,0
9e44ba58-2844-4a88-9312-c8ecfd7a9637,3089,2024-08-09 11:06:41,-1270.91,Credit,Reed Group,Jacksonstad,0
750528f8-ee3d-413d-8aae-7603d46c09f4,8335,2024-07-03 11:42:45,-118.92,Credit,Reid-Miller,Lake Joycehaven,0
be42b614-54e6-4f4f-935c-fa624219ec70,8447,2024-11-13 20:22:10,1212.84,Credit,Young Ltd,Weaverberg,0
1177ca74-fc84-43d2-9eda-e5c51a128d08,8780,2024-02-23 10:30:21,-2250.22,Credit,"Franco, Smith and Pham",Rayview,0
11a76551-b87f-4317-adcd-e96b499db277,3001,2024-04-21 18:16:29,-2948.02,Credit,Morrison LLC,Benjaminfort,0
19778882-3a15-4d66-8fe6-8a65e60f3417,9655,2024-06-28 19:12:25,4304.06,Credit,Jones-Ferguson,New Susanview,0
471c3821-1276-4aa3-8204-e07e9559610e,5314,2024-03-29 06:41:48,-307.25,Credit,"Oconnor, Guzman and Chen",Fitzgeraldshire,0
b9e3ef03-f6f7-434a-8d8b-412a8f53bf3d,9097,2024-07-03 22:18:24,-2837.42,Debit,Newton-Burton,Lake Mark,0
4a788c02-0be3-4d03-a116-9894c0504a30,4992,2024-01-30 06:03:11,1205.77,Credit,Valdez PLC,Tuckerhaven,0
c1e2b962-5673-4878-9510-cb78eb9fd1d5,9445,2024-11-27 16:39:48,2414.18,Debit,Hampton-Taylor,North Barbara,0
74971929-46e1-42ef-9c44-4c002771cea5,3334,2024-10-05 05:57:31,-194.53,Credit,"Burton, Diaz and Mendez",West Ellen,0
4526fc49-10e8-44a6-9c82-87d430dba81f,9553,2024-05-22 10:02:34,-3465.95,Debit,Vasquez Ltd,Brownhaven,0
e62db2a7-1ce5-4d29-b1ab-a478caac562d,5064,2024-07-12 22:15:36,-91.31,Credit,Wall-Baldwin,Montoyaborough,0
cf18a835-622c-44f8-88e7-34394462e5af,4514,2024-09-23 13:58:28,4981.22,Credit,Anderson-Brown,Russellbury,0
96363dbb-87bb-4f11-9c09-f80f0dec24a1,3710,2024-06-27 08:40:57,-4648.85,Debit,Young PLC,South Justinberg,0
aa293d1e-27a2-4d30-b591-29d279885ae7,2762,2024-08-15 09:53:08,56.51,Debit,Davidson PLC,Silvatown,0
6093a654-f751-45ed-a0df-ef6ea7945ccb,6711,2024-01-31 02:57:36,-4777.52,Debit,Sullivan-West,Port Christian,0
9aa0805f-839a-4b8e-b9dc-a00a6d75c6e6,7005,2024-10-02 20:03:47,-245.38,Debit,Cortez-Evans,Leahville,0
3dc25c99-0e2b-4172-a2eb-346af42b4fa2,5430,2024-10-15 17:58:16,-1225.01,Debit,"Williamson, Hogan and Flores",New Joseberg,0
522e0fc7-9a07-4028-97e9-e79c212b8166,1937,2024-12-06 06:39:33,4273.91,Credit,"Ford, Strickland and Rodriguez",West Christina,0
1a6021fc-d072-4123-a9a9-37b8c627c8e1,7809,2024-09-22 21:39:46,-3498.53,Debit,"Vincent, Russell and Allen",Port Vanessaberg,0
d2916765-b360-4a96-af05-aa9fbc796528,1723,2024-02-21 14:49:05,3841.6,Credit,Shields-Smith,South April,0
e53d2e76-b776-44c0-a691-8c4e82778c00,9757,2024-04-14 20:24:30,-560.25,Credit,Ramirez-Nguyen,Lake Mike,0
08cd6891-e410-46ec-8d62-0b6130818840,6039,2024-08-17 14:27:02,-617.49,Credit,"Riley, Wood and Jackson",New Xavier,0
25e0703f-2333-41d4-9444-9af460446120,8637,2024-03-05 14:55:39,-3049.39,Debit,"Howard, King and Ritter",Christopherfurt,0
f344c152-ea36-4100-9e3d-1041e58e3d43,9934,2024-01-23 05:09:53,-155.62,Credit,"Gibson, Franklin and Andrews",Odonnellfurt,0
f7135c1e-dd2c-4389-b6ec-4f39641a6a4c,5580,2024-11-28 01:28:23,254.06,Debit,Gonzalez-Hansen,Pamelachester,0
1479c80a-690b-41e7-a0e7-cf520ff1cfcc,5696,2024-09-25 19:52:38,2603.39,Credit,Hanson and Sons,East Jessicatown,0
7d9a986c-69d6-4f71-ab4f-fffaed08666a,7135,2024-10-01 05:10:19,-711.35,Debit,Lang-Jackson,Lisaport,0
29818892-b0c1-44c9-88c5-4dbf8ec5363f,3257,2024-05-25 10:36:06,-3822.64,Credit,"Mitchell, Jones and Sweeney",Lake Jessicaville,0
c2f731bc-981f-4609-aed7-5ab45e985bc7,1748,2024-02-10 09:37:31,3058.53,Credit,Wilson-Williams,South Amy,0
25bea122-8158-423b-a081-4a0f0ecd1ff6,1744,2024-03-06 09:43:59,1192.95,Debit,Hutchinson Group,Andreaborough,0
5d57e0da-02e5-4995-a255-23dd5591df6b,3626,2024-01-02 03:11:05,3339.04,Credit,Sullivan PLC,South Courtneyshire,0
9444a73e-83fd-4399-a21b-8dc3b1ef45f1,2837,2024-02-29 23:21:43,78.48,Credit,Rodriguez-Sanders,East Heather,0
0210cc9a-344b-4aca-b765-5ecd508a225f,7359,2024-04-01 23:23:24,-4461.89,Credit,"Lane, Anderson and Thomas",Lake Christopher,0
d74d97bc-2c28-44cb-aaa0-66b37286b927,7814,2024-06-27 20:39:12,3407.93,Debit,Sanchez LLC,Rebeccamouth,0
3289457a-a5e9-44c3-813b-5930ef7298c9,2050,2024-08-17 02:01:58,-1371.24,Debit,Cooper-Thompson,New Jonathan,0
963261ab-2986-45fa-bbef-b3b016836039,9384,2024-10-21 11:34:52,3102.77,Debit,Mcneil Group,South Danielle,0
bc370815-f219-4ea4-b920-0df175a7a6d3,3251,2024-11-12 22:45:46,558.1,Debit,Castillo Group,Port Lisa,0
063d0c48-e3f1-4a01-aca4-f0f2afe88338,5257,2024-08-30 21:50:11,3374.89,Debit,Warner Inc,Strongberg,0
94f06c11-755b-4020-b811-450f79eaf420,1331,2024-05-16 04:22:47,431.3,Credit,Morgan LLC,New Roberthaven,0
b4dce99f-1045-442d-b5fb-2730bfb7d903,3880,2024-10-04 22:36:24,-4648.4,Credit,Jones Ltd,New Jennifer,0
f88650a9-ecab-4d02-abde-6fed4be84128,4481,2024-10-09 07:32:31,871.39,Credit,Dunn-Martinez,Harrisonberg,0
8e06ea9b-b5b1-45f4-a91f-8f6e108365bf,9724,2024-10-13 13:54:27,3536.25,Debit,"Garcia, Bowman and Dickerson",Williamsville,0
bbfb218d-e2f1-47a1-b1bc-e408f5c8a7df,3596,2024-07-09 09:11:57,-2851.5,Credit,Wright-Cantu,South Jerry,0
5d48c9ea-061a-4f0c-b273-fc7b2d24a515,5681,2024-07-06 21:13:19,517.8,Credit,"Ayers, Rojas and James",Dunnstad,0
391219d1-b657-47b1-8d4b-dcf8975568ae,1672,2024-07-21 18:42:28,1860.1,Debit,Malone-Duffy,Wesleyton,0
20d05f41-708a-41ff-b20a-aa4d7efc61b2,3454,2024-04-23 13:12:24,-1546.57,Debit,Lyons-Lopez,East Tina,0
da62ae53-f8ce-4b1e-86cd-bf1cd8fe0476,2887,2024-12-13 07:46:35,2903.34,Debit,"Miller, Ross and Stewart",Williamsmouth,0
bcc9b1bd-99df-425e-972b-1ddec504ed9b,1134,2024-01-01 06:53:18,718.85,Credit,Hernandez and Sons,North Mark,0
f3c67e13-8869-4c49-91ad-b1c46b61b137,5045,2024-05-20 22:22:40,4701.76,Credit,"Roth, Alexander and Walker",North Jenniferburgh,0
319c3f0c-cae1-48f0-9151-d5dad17bff96,2661,2024-12-09 17:14:24,-2682.93,Debit,"Gonzalez, Moore and Brooks",New Cheryl,0
ac777f91-8fa4-4b67-9a66-ebbfe2faae4f,2958,2024-02-14 00:45:17,-1660.11,Debit,Parker Ltd,New Wendyshire,0
39867ab2-e239-404a-a459-62f58004c02d,4842,2024-09-04 07:58:23,-3649.15,Credit,Bush-Perry,New Jeremiahview,0
84054192-9773-4fbb-a041-650c70e3b4e4,4289,2024-01-22 11:10:38,-1315.47,Debit,Nixon Ltd,South Allenside,0
869797c9-6ccf-4022-a777-e6a5fa638b5f,1207,2024-01-30 09:48:50,-3033.84,Credit,Wood-Byrd,Aguirrechester,0
b29fd394-516f-45ee-b91b-53eddd4319ed,1076,2024-10-18 01:11:33,-4086.39,Debit,Bird PLC,Powellville,0
2c7240e1-cc20-4ff4-938a-0b96f66bd853,4403,2024-05-11 20:54:44,-906.91,Debit,Davis Group,Anthonyshire,0
867541cd-184c-40ca-9aad-0e728464c2bd,8878,2024-02-06 02:37:42,-4897.93,Credit,Calderon PLC,Lake Adrienneberg,0
2910d640-085e-483f-baa8-2e8e8beac7f0,2527,2024-05-22 20:18:53,2983.92,Debit,"Thomas, Vazquez and Chen",Moralesmouth,0
ea699a44-41f6-41a3-b12c-4000b239a17e,8634,2024-09-21 10:33:47,-3062.86,Debit,"Barnes, Harris and Howard",Lake Mariahfurt,0
0d6d4953-7274-4856-aca2-ddd02e71f8d5,1215,2024-09-22 20:24:50,-3741.28,Debit,Patterson-Davis,Port Allison,0
f5e474c1-4f35-4044-bbfa-10531edbf8c8,5825,2024-10-13 18:23:33,1297.35,Debit,Bates Ltd,South Donna,0
dda8fbdf-b513-4ccb-8dde-af7d67608576,5856,2024-09-26 03:09:34,-3367.41,Credit,Sloan and Sons,West Kelseyfort,0
4a23fd78-e512-4a6f-b3e8-0b8dfc41696b,8273,2024-02-29 10:53:26,-2203.62,Credit,"Gonzales, Pugh and Hanson",Anthonyland,0
1d436154-2ca7-4b52-a5ae-918aa05c82d6,3458,2024-09-16 07:17:05,4792.14,Debit,Carr-Schroeder,Jasonview,0
2608395f-b488-437b-bb46-83892521ac43,6957,2024-07-02 21:52:07,-2755.09,Debit,Green Ltd,West Cathy,0
0006fdce-90f1-4f0f-815c-bd34e78249e3,9322,2024-01-13 11:12:34,-55.94,Debit,"Rogers, Sanford and Miranda",Christopherberg,0
7eccb6f4-787a-4fb6-a672-d9446546e2d2,7938,2024-11-22 14:37:17,-1073.09,Credit,"Hall, Carr and Hanson",Lake Markside,0
1a8e8de7-8b48-4b3a-8fda-95fca45e38f2,1965,2024-07-11 21:45:57,-354.06,Credit,Goodman Inc,South Sara,0
7bd4ca99-ec48-40cb-8b82-ecb258f98fe4,4222,2024-08-21 20:10:11,-4.44,Credit,Martinez Inc,Mcclainberg,0
e3c45b6f-d524-43d7-bb65-6df4442c8799,8757,2024-01-05 09:38:46,3320.85,Credit,"English, Lynch and Morris",New Stephen,0
438bd78b-0a0c-4327-9e2d-dbe868212506,1239,2024-05-18 09:34:52,-4946.28,Debit,"Gallagher, Randall and Rivera",North Sean,0
18f6156a-69ff-4a8b-a96e-7a5a26236e12,7066,2024-06-20 12:01:51,2453.55,Debit,"Hall, Ellis and Miller",Hillland,0
0da7cc89-34d4-4a12-9b91-af274b9a38c5,1584,2024-06-09 05:29:13,-1723.69,Credit,Howe-Robinson,New Aimeechester,0
81cc0fde-273d-4b31-8ef1-72a3b818775b,8103,2024-07-25 19:57:14,2127.27,Credit,Thomas Group,Nicolefurt,0
db5e5c6f-0dd0-40b6-999a-d226e79ef6c9,8931,2024-11-23 21:51:37,-4963.87,Credit,Hawkins and Sons,Port Andrewport,0
8754b554-9f33-4ca7-8dd8-66beb8be19b0,7928,2024-10-03 01:53:39,-4449.26,Debit,Cunningham-Mitchell,Patrickmouth,0
de0d9e9a-7c3d-4344-a9ac-774e63f3f9f2,5920,2024-08-27 11:18:14,1019.01,Debit,"Brooks, Harper and Middleton",West Tammyville,0
6cfc52b4-b097-40b0-93fc-e343fd7c815d,6060,2024-07-18 18:56:21,-1175.92,Debit,Donaldson Group,South Elizabeth,0
b638cec2-f73a-45aa-a822-d917fa81b49e,3889,2024-07-09 13:56:31,-2319.48,Debit,"Walters, Hensley and Sloan",Davisport,0
c0ddae0f-3db9-4a7b-a069-ba78cbae9d1d,7428,2024-06-25 15:36:35,-1170.86,Credit,Davis-Harris,South Matthew,0
6ea3e4d4-ce8a-45af-873e-b0604329997c,2664,2024-02-24 23:27:40,-410.49,Debit,Reese-Hernandez,Fernandezmouth,0
942b75dd-3292-4ce9-aeea-64f8d7ac701d,7122,2024-01-09 01:32:34,-3765.25,Credit,Johnson-Baxter,East Danielleport,0
ba15faa2-e4ce-43ef-b688-46a504c9c0d9,7589,2024-05-22 01:27:06,1557.82,Debit,Hoffman-Nelson,New Kaylastad,0
1879172c-dd3c-42f1-9197-3483e3c9593a,4139,2024-05-17 06:32:27,-2734.41,Credit,Torres-Mcfarland,Hendersonmouth,0
d3eff3c3-78c8-4c97-af80-fba29e5427e0,4958,2024-04-12 19:50:26,-591.51,Debit,"Martinez, Lewis and Miller",Martinview,0
9244f8f1-8280-4f9b-9c82-21bd9d8e5d86,2175,2024-08-06 02:05:13,1307.6,Debit,"Blair, Rogers and Brooks",Kaylaton,0
db292b47-ab89-41b8-a75f-61b54a33942b,6574,2024-12-15 18:33:59,-2132.43,Credit,Webb-Leach,Lake Michelle,0
28a3a355-4578-451c-8c25-663c416f67b4,3690,2024-11-22 23:28:10,-2005.49,Credit,Green-Weiss,Robertton,0
31b8993d-a727-4550-8aec-ab96890f1119,3798,2024-08-31 22:10:26,2449.85,Debit,Bush-Olson,Swansonmouth,0
0e268e68-71ab-4d2f-9f55-0449133df884,4606,2024-02-24 00:53:46,4549.27,Debit,Nguyen-Walker,Stacyview,0
291899e2-fabf-47c0-a05a-4d8382f3e3d1,1577,2024-10-30 19:39:52,4619.27,Credit,"Villegas, Ortega and Graves",Karenton,0
b2eced3e-b800-4432-b95a-0540f0593a6c,6991,2024-08-15 16:36:59,3936.84,Debit,Harris-Carter,Brownberg,0
4cd45723-f323-42f6-8b5e-36c2d127b6cc,4608,2024-04-03 16:14:14,-3034.06,Debit,Jordan LLC,Kelleyborough,0
9ad8ee6c-b5b9-4a42-8192-ed2cd1e027ff,5180,2024-10-20 10:23:18,-3093.3,Credit,"Holmes, Montgomery and Gonzalez",Johnsonview,0
9a62d571-e246-4f4e-a7cc-627812033aa5,8604,2024-10-18 08:58:54,-4050.17,Credit,Preston Inc,Brittanyhaven,0
00b36911-da4f-419c-9598-6082f2f70b54,5334,2024-07-22 09:42:14,228.85,Credit,Kim-Wilson,Lake Lindashire,0
