account_id,client_id,account_type,balance,last_transaction_date
73784,19862,Checking,35929.01,2024-06-05
78412,48802,Saving,20823.24,2024-09-19
29478,96036,Checking,99263.4,2024-09-10
43786,79785,Saving,34154.1,2024-08-28
41224,30610,Checking,86985.3,2024-09-09
54016,67621,Checking,62234.72,2024-05-05
11069,83651,Saving,53928.25,2024-04-21
13645,82741,Saving,16170.82,2024-10-09
31601,65157,Checking,27842.04,2024-02-24
90725,88283,Saving,19795.12,2024-12-12
96105,52040,Saving,90439.72,2024-12-12
89048,61029,Checking,78449.71,2024-08-31
84618,95593,Saving,43198.66,2024-09-02
39499,96796,Saving,75920.55,2024-09-02
43046,91313,Saving,13687.04,2024-05-03
83736,93106,Saving,52821.42,2024-11-03
57519,24000,Saving,88824.65,2024-11-07
61870,59909,Checking,11693.47,2024-10-11
54740,99213,Saving,42931.5,2024-04-13
42088,87090,Checking,5392.16,2024-07-07
30016,34984,Saving,90656.73,2024-09-23
34574,70563,Saving,69200.23,2024-05-09
93733,3914,Checking,91187.69,2024-02-05
27119,48364,Checking,24249.82,2024-01-05
19380,58142,Saving,22819.93,2024-11-23
80816,2479,Checking,25151.09,2024-01-12
22313,83757,Checking,21091.71,2024-03-01
96767,21959,Saving,30021.27,2024-12-14
76259,3716,Checking,26493.05,2024-02-24
88364,98524,Saving,43.57,2024-12-12
36514,20110,Saving,45024.21,2024-01-27
84778,30349,Checking,68140.44,2024-01-26
62666,74810,Saving,96693.22,2024-08-25
38090,15305,Checking,36292.44,2024-04-21
18412,14566,Saving,54114.92,2024-11-23
57829,49702,Checking,57110.36,2024-06-23
73886,60165,Saving,75278.52,2024-04-26
20811,38410,Checking,71861.61,2024-08-19
13181,84429,Saving,63700.16,2024-11-17
45738,16912,Checking,53455.17,2024-01-11
53054,30999,Checking,37941.31,2024-11-12
93595,53309,Checking,34668.65,2024-09-30
61921,73675,Saving,49156.49,2024-10-01
66508,83646,Saving,44689.82,2024-10-19
35050,39712,Saving,23761.28,2024-09-20
11866,47069,Checking,42334.56,2024-08-08
96894,30889,Saving,26530.17,2024-08-15
16722,60730,Checking,19415.97,2024-04-14
14397,88271,Saving,90438.37,2024-11-07
73727,42483,Checking,20658.51,2024-09-06
11335,77031,Checking,93003.92,2024-05-15
44529,60535,Checking,23934.01,2024-03-29
51225,27878,Saving,22966.94,2024-02-22
72441,13518,Saving,52704.65,2024-10-21
61160,61452,Saving,67999.78,2024-12-04
52192,70988,Checking,60657.25,2024-06-11
56350,43297,Checking,92517.68,2024-10-21
94826,47360,Checking,50274.79,2024-12-16
79366,81294,Saving,19161.84,2024-02-16
28690,41594,Checking,79704.33,2024-08-05
98102,17701,Saving,2944.94,2024-09-04
73878,22826,Checking,91244.16,2024-06-08
12244,66861,Saving,55356.7,2024-03-23
99532,45166,Saving,66534.53,2024-09-01
95968,43420,Checking,52411.58,2024-08-18
45937,38509,Saving,47880.89,2024-11-30
61692,80381,Saving,72876.87,2024-10-08
16964,94566,Saving,98383.16,2024-05-03
18746,61416,Saving,45862.8,2024-05-27
93573,34291,Checking,9524.04,2024-07-04
60532,59035,Saving,82959.93,2024-11-11
38275,9100,Saving,98058.59,2024-12-02
39016,48581,Checking,16733.75,2024-10-09
53812,33874,Saving,86386.81,2024-03-13
61860,9931,Saving,42227.79,2024-07-11
62690,6185,Checking,12862.6,2024-07-16
11418,62451,Checking,-947.23,2024-12-01
52385,5962,Saving,41936.25,2024-10-10
50695,63598,Saving,76454.96,2024-09-15
60688,34500,Saving,95719.83,2024-03-23
22482,98883,Checking,20969.63,2024-07-06
39808,39057,Saving,68599.12,2024-09-20
35222,57817,Checking,19098.7,2024-07-12
16998,59253,Checking,10370.34,2024-05-21
96715,75030,Saving,79514.79,2024-08-23
85303,51676,Checking,4456.49,2024-11-30
54457,96763,Checking,76544.78,2024-06-25
33263,52602,Saving,-706.4,2024-08-12
24949,75927,Checking,65135.33,2024-04-18
76880,98912,Saving,78595.64,2024-01-04
73264,59605,Saving,58386.21,2024-05-26
91788,46914,Saving,97356.02,2024-11-03
96946,47034,Checking,16044.94,2024-08-03
66354,39654,Saving,46858.7,2024-09-20
39408,37185,Checking,-454.47,2024-05-22
49853,52817,Saving,96051.21,2024-04-07
27018,29130,Checking,70906.03,2024-03-04
71099,70260,Saving,13540.21,2024-03-21
97781,1532,Checking,41265.57,2024-09-28
42652,98360,Saving,57117.11,2024-04-11
97942,78215,Saving,8585.35,2024-02-26
47296,17790,Saving,53599.61,2024-07-01
87433,8554,Checking,34390.02,2024-08-06
75382,53093,Saving,17182.54,2024-04-01
47505,91839,Checking,23612.62,2024-01-31
69882,26660,Checking,58180.44,2024-06-16
75863,85843,Checking,17648.17,2024-09-10
11124,26374,Checking,95832.39,2024-06-15
61869,94591,Checking,92049.01,2024-06-29
76139,82098,Saving,81854.43,2024-01-03
49570,46796,Saving,94612.95,2024-02-16
88580,74812,Checking,98694.73,2024-06-07
38259,25996,Saving,5485.67,2024-02-17
36015,84325,Checking,14965.66,2024-10-24
66086,98236,Checking,56203.02,2024-09-05
13953,7285,Checking,79944.1,2024-08-15
79587,87374,Checking,90838.89,2024-10-19
57697,53723,Checking,82505.19,2024-05-20
23434,60560,Saving,33027.09,2024-01-05
17650,12645,Checking,22412.18,2024-10-08
32302,71904,Saving,37936.01,2024-08-22
30199,86925,Checking,8107.13,2024-05-24
60885,34915,Checking,89001.02,2024-04-19
84886,82671,Saving,38245.87,2024-05-11
18659,39229,Saving,88519.76,2024-07-16
53722,91191,Saving,18860.25,2024-04-30
17941,75754,Checking,12320.97,2024-03-06
36423,74025,Saving,-577.83,2024-08-16
37656,4455,Checking,6316.64,2024-08-26
55851,7083,Checking,61310.99,2024-06-26
15346,60904,Saving,55649.99,2024-02-14
46426,6460,Checking,20182.53,2024-10-06
56691,49915,Saving,41168.04,2024-07-08
13405,98833,Saving,52591.43,2024-02-08
85158,11824,Saving,6462.56,2024-07-04
76960,15904,Saving,41330.22,2024-12-02
77216,29193,Checking,84070.76,2024-09-21
94638,21481,Saving,68235.23,2024-01-12
80949,19248,Saving,93028.31,2024-08-30
63305,89995,Checking,37557.58,2024-04-19
55664,25197,Saving,90146.19,2024-02-19
83769,22340,Checking,15648.48,2024-10-20
55676,84243,Saving,68979.43,2024-07-09
28462,26453,Saving,96229.7,2024-09-28
39858,3426,Saving,33399.25,2024-03-23
19654,35661,Saving,98419.44,2024-09-05
65619,24297,Saving,71898.46,2024-03-18
64120,77322,Saving,83998.6,2024-12-05
73256,76268,Saving,25581.91,2024-02-06
18198,68325,Checking,23081.71,2024-08-15
92937,95436,Checking,87324.16,2024-03-23
68565,75638,Saving,19955.57,2024-04-01
33570,31194,Checking,72127.55,2024-11-27
44234,98347,Checking,16941.37,2024-04-24
14683,57872,Saving,38445.88,2024-02-25
32344,92927,Saving,33689.42,2024-07-30
32412,64130,Checking,8407.56,2024-04-20
55956,32438,Saving,12304.81,2024-10-08
13485,37397,Checking,27475.84,2024-02-16
38335,93706,Checking,1654.89,2024-11-15
49164,38293,Checking,89055.36,2024-02-29
25151,14552,Checking,91408.42,2024-09-29
22601,19566,Checking,34946.69,2024-09-29
88522,63500,Checking,94643.76,2024-08-12
70723,59318,Checking,70401.95,2024-02-28
22804,30335,Checking,71296.64,2024-10-01
46189,71353,Checking,21416.65,2024-09-30
39922,69402,Checking,90218.01,2024-12-01
46655,63683,Checking,66610.98,2024-01-23
38287,11654,Saving,18402.84,2024-09-27
18848,14489,Checking,59881.34,2024-11-28
41535,17686,Saving,36989.48,2024-05-26
92904,26364,Checking,51295.15,2024-10-25
96865,72633,Saving,49353.83,2024-07-25
40599,29029,Saving,58050.65,2024-11-02
78310,5188,Checking,67837.33,2024-05-16
61775,72030,Checking,24516.96,2024-10-07
15764,53773,Saving,87041.97,2024-07-16
89970,17727,Saving,70982.19,2024-03-28
39624,40325,Checking,67247.08,2024-08-18
44764,45584,Checking,86269.13,2024-08-24
32901,72825,Saving,86758.45,2024-06-17
18961,67651,Checking,90469.09,2024-06-05
93635,42679,Checking,17047.37,2024-05-17
14015,78978,Saving,96379.95,2024-06-17
93391,84754,Checking,92648.21,2024-10-14
51241,15229,Saving,97058.28,2024-09-23
81395,60397,Checking,20170.63,2024-03-08
34809,19842,Saving,72504.9,2024-01-27
13536,67033,Checking,45282.14,2024-06-02
50664,28226,Saving,65916.73,2024-01-17
67804,69847,Saving,21532.59,2024-06-11
88965,39405,Checking,43531.49,2024-05-11
13592,71838,Saving,6591.29,2024-08-14
76201,84558,Saving,41657.96,2024-03-02
60031,81350,Saving,81891.84,2024-02-13
70513,95412,Saving,78994.0,2024-12-16
40600,24544,Saving,54134.58,2024-05-24
43643,27908,Saving,13094.21,2024-09-25
53722,43528,Checking,32455.69,2024-10-27
44920,25670,Saving,5421.84,2024-08-22
53733,11715,Checking,68286.0,2024-04-29
55168,31599,Saving,87808.1,2024-03-03
34102,33404,Saving,45895.09,2024-10-19
95132,75885,Saving,33059.82,2024-08-09
63210,5243,Checking,37315.63,2024-05-11
16782,42873,Saving,18811.75,2024-10-29
93735,84496,Checking,78488.68,2024-07-22
93826,14335,Checking,80550.51,2024-11-05
34840,92176,Checking,77982.85,2024-07-08
15128,61110,Checking,35952.31,2024-10-09
47667,54192,Saving,78300.37,2024-01-17
14341,17938,Checking,73893.57,2024-05-26
47604,61665,Saving,50282.26,2024-03-05
50063,29565,Checking,20424.54,2024-06-26
97086,9949,Saving,36849.65,2024-04-23
26895,27976,Checking,32630.86,2024-06-27
67689,46336,Saving,91244.0,2024-04-26
70185,64736,Checking,40639.55,2024-06-10
64926,24355,Saving,24946.19,2024-01-07
93388,92249,Saving,91805.15,2024-09-22
86517,28196,Checking,68663.2,2024-03-12
83607,84509,Saving,66038.39,2024-08-26
24187,36765,Checking,27706.9,2024-09-26
46656,20201,Saving,18664.51,2024-04-25
18316,85279,Checking,51923.66,2024-06-04
94049,44683,Saving,6942.51,2024-04-24
63117,73732,Saving,97850.87,2024-01-01
62451,25632,Saving,70093.99,2024-11-12
98585,35827,Saving,1542.84,2024-06-01
87391,4064,Saving,79389.49,2024-05-01
84271,47586,Saving,1151.5,2024-07-22
15783,95159,Saving,55705.3,2024-02-05
83894,82893,Checking,43614.26,2024-01-24
59977,49200,Checking,-246.62,2024-11-27
64528,79221,Checking,21032.39,2024-07-01
55122,36603,Saving,30171.41,2024-05-23
91631,46930,Checking,78745.11,2024-04-29
21599,93902,Saving,30478.0,2024-03-12
83426,60390,Saving,10435.73,2024-01-16
94488,95189,Saving,72449.14,2024-03-25
57366,64100,Checking,19323.85,2024-01-20
68841,77124,Checking,9389.09,2024-08-06
57279,96126,Checking,93299.94,2024-09-23
94005,30457,Saving,22925.76,2024-04-18
96563,52082,Saving,84014.69,2024-04-21
59713,72772,Checking,24100.01,2024-02-06
44495,91122,Checking,86012.09,2024-09-13
83821,70804,Checking,95341.41,2024-08-01
40907,78684,Saving,36587.3,2024-05-12
15585,55261,Checking,4629.98,2024-06-02
36814,47353,Checking,48455.25,2024-02-26
66464,68689,Checking,73860.71,2024-03-02
86552,21944,Saving,89953.23,2024-08-12
36908,79060,Saving,86060.66,2024-03-23
36155,36984,Saving,6624.77,2024-07-18
30435,20020,Checking,35416.26,2024-05-17
74555,93649,Saving,64859.42,2024-01-04
94071,26720,Saving,39802.97,2024-03-18
85135,71569,Saving,37602.48,2024-06-05
37810,2729,Saving,37450.81,2024-07-09
66371,66520,Checking,32808.15,2024-09-24
80728,5264,Checking,55765.35,2024-08-23
79334,59690,Saving,54761.05,2024-03-12
43005,72812,Checking,39009.01,2024-02-18
78109,71573,Checking,53913.28,2024-12-15
20055,73898,Checking,92752.16,2024-03-22
73993,57999,Checking,59826.12,2024-01-31
60526,95637,Saving,67877.24,2024-04-14
19792,44125,Saving,61785.23,2024-12-09
73914,95867,Saving,3901.68,2024-01-09
53824,99538,Saving,50537.13,2024-07-07
18045,46252,Saving,62555.63,2024-08-17
18983,69272,Saving,30142.81,2024-09-27
83706,94230,Saving,3916.02,2024-03-12
13505,77353,Checking,8565.05,2024-12-05
46234,93308,Checking,-934.69,2024-07-09
46090,3971,Saving,89546.36,2024-02-13
43287,80469,Checking,68025.36,2024-09-07
50481,44926,Saving,49726.82,2024-07-24
33725,16349,Checking,91902.65,2024-04-30
22527,38618,Checking,64806.79,2024-04-14
34185,13915,Checking,63630.45,2024-03-19
75405,25001,Saving,27596.25,2024-02-11
98933,30806,Saving,68100.34,2024-10-20
94929,63333,Checking,54455.38,2024-04-17
82603,68834,Saving,51104.08,2024-09-04
89570,40602,Checking,80117.12,2024-09-24
22130,73161,Saving,13033.08,2024-06-23
66326,86569,Saving,90143.64,2024-04-19
74926,11922,Saving,59622.75,2024-07-12
24414,26901,Saving,86044.46,2024-04-30
23861,91327,Saving,68747.53,2024-06-17
65925,99880,Saving,36927.2,2024-04-27
99986,47534,Checking,11974.96,2024-12-15
72211,12213,Checking,89361.23,2024-01-07
48299,50184,Checking,74289.62,2024-08-09
42909,26530,Saving,70359.0,2024-10-24
25014,6033,Checking,99598.81,2024-04-15
32521,6613,Saving,72933.36,2024-07-23
29365,74328,Checking,59610.18,2024-08-21
70232,71880,Checking,58598.38,2024-01-06
36545,72750,Saving,90100.16,2024-07-28
12024,34689,Checking,31609.45,2024-12-15
78648,88205,Checking,86780.44,2024-06-23
17001,95429,Checking,66682.87,2024-07-03
30237,60530,Saving,27273.83,2024-02-17
20156,22146,Checking,62939.81,2024-12-01
65898,15095,Saving,52150.45,2024-08-17
50514,60846,Checking,38676.4,2024-08-30
87349,68932,Checking,66015.24,2024-07-02
53124,7842,Checking,43208.15,2024-03-13
96279,65139,Checking,15515.08,2024-01-11
49120,69141,Saving,33418.58,2024-09-07
77394,40357,Saving,43733.86,2024-02-03
43646,94336,Saving,43355.32,2024-11-10
52010,1266,Checking,43018.51,2024-02-06
74738,80167,Checking,41926.0,2024-04-06
95771,38946,Checking,56460.41,2024-03-06
94857,43110,Saving,7624.66,2024-11-21
23909,75663,Checking,62272.44,2024-09-20
14875,20900,Checking,86264.14,2024-02-22
59495,7659,Saving,48394.44,2024-09-14
67167,82217,Checking,28543.74,2024-04-27
77559,65148,Saving,8295.89,2024-01-18
24915,15605,Saving,19970.43,2024-05-30
58756,68690,Checking,90308.67,2024-06-04
42396,39523,Checking,71719.65,2024-05-30
14097,63205,Saving,21577.11,2024-07-07
51890,4393,Checking,49803.43,2024-04-13
36579,63212,Checking,30349.1,2024-11-30
92823,5304,Saving,2254.73,2024-08-19
64692,41571,Checking,39436.85,2024-10-18
56488,56319,Saving,49105.9,2024-02-18
64221,64673,Checking,95298.94,2024-09-04
18448,43412,Checking,52468.19,2024-04-07
69275,63664,Saving,94919.42,2024-01-30
34545,40204,Saving,54205.85,2024-10-26
30629,7367,Checking,97533.76,2024-08-26
40766,29431,Checking,55485.62,2024-07-16
69350,44733,Checking,74037.63,2024-11-03
36177,46530,Checking,71824.72,2024-08-04
97641,43981,Saving,29180.94,2024-02-01
26878,84941,Checking,50894.15,2024-09-05
74812,31437,Saving,64201.6,2024-11-22
19592,50385,Checking,46193.69,2024-06-14
51357,44247,Saving,29000.4,2024-08-25
99680,39758,Saving,80832.61,2024-07-15
50487,20715,Saving,96896.69,2024-12-07
19998,45719,Checking,61167.14,2024-10-04
62594,77390,Checking,21072.88,2024-07-06
46734,22609,Saving,36454.04,2024-03-06
80438,25745,Saving,53725.98,2024-03-04
79579,3300,Checking,37473.01,2024-06-12
80675,25200,Checking,72470.98,2024-09-13
69212,39741,Saving,85953.58,2024-05-25
91161,50371,Saving,23944.02,2024-02-17
57673,4433,Saving,48508.86,2024-05-17
38442,87104,Saving,7898.23,2024-10-17
93109,61234,Checking,99519.69,2024-02-22
61086,98391,Saving,1534.92,2024-06-23
89120,41645,Saving,28329.55,2024-10-21
53890,88179,Checking,12370.27,2024-04-24
47688,20337,Checking,11020.32,2024-04-18
49810,9996,Saving,1483.93,2024-01-18
26679,57466,Checking,81973.76,2024-05-02
12975,76100,Saving,6735.95,2024-02-10
91380,46829,Saving,17126.88,2024-11-22
24078,65706,Checking,36936.85,2024-07-13
88526,45754,Checking,857.52,2024-06-20
26733,62166,Checking,33654.01,2024-09-17
89569,92462,Checking,37530.29,2024-02-17
72049,93585,Saving,46433.34,2024-12-16
95562,67128,Saving,29657.86,2024-09-22
93591,27973,Saving,92648.69,2024-04-02
88439,91323,Checking,12067.28,2024-03-30
25972,79554,Checking,7640.82,2024-01-30
80681,81014,Saving,1574.56,2024-06-10
75098,1672,Saving,57272.27,2024-01-28
42010,64737,Checking,59542.34,2024-06-04
89284,62676,Saving,48167.25,2024-07-04
26218,79945,Saving,98594.25,2024-12-06
27498,64686,Saving,37283.06,2024-03-01
43763,24577,Saving,91709.53,2024-06-11
66665,70279,Saving,91904.36,2024-02-12
25612,38343,Saving,93697.66,2024-05-12
69376,10883,Checking,62828.44,2024-03-02
91269,23732,Checking,77652.05,2024-06-18
89023,49206,Saving,43883.37,2024-05-23
99067,46013,Saving,67261.71,2024-03-13
48103,57621,Checking,86275.69,2024-03-28
55937,68377,Saving,72376.03,2024-02-25
95806,3707,Checking,77890.72,2024-11-07
59527,11904,Checking,38288.89,2024-05-12
81622,18965,Checking,51181.73,2024-03-31
68850,85654,Checking,93416.98,2024-12-01
92647,39213,Saving,54980.99,2024-03-11
16123,97806,Checking,53149.81,2024-08-21
56091,89541,Checking,84203.41,2024-11-16
27214,12302,Checking,7013.18,2024-01-10
55368,47776,Checking,63154.89,2024-10-21
68012,35962,Checking,34841.5,2024-11-04
13332,22181,Checking,90641.96,2024-10-08
21099,53588,Checking,94575.14,2024-07-09
50093,89227,Checking,70372.15,2024-06-09
37878,16932,Checking,83369.96,2024-04-18
75765,51672,Saving,71259.83,2024-07-05
77122,12757,Checking,36435.47,2024-01-21
18657,5790,Saving,21765.06,2024-09-26
20959,15487,Checking,79618.16,2024-09-07
64825,30866,Saving,67994.59,2024-03-28
25199,54470,Saving,56732.07,2024-06-21
90624,84121,Checking,68679.85,2024-02-25
28453,97675,Saving,72331.47,2024-04-15
23624,73384,Checking,37476.25,2024-02-29
69079,90553,Saving,70980.43,2024-03-10
20222,47299,Saving,70296.56,2024-08-05
35430,89254,Saving,6230.48,2024-02-15
21941,55426,Checking,40022.39,2024-06-05
80301,62863,Checking,81489.61,2024-09-12
50104,91797,Saving,37892.1,2024-03-19
70713,81002,Saving,87488.07,2024-11-25
12683,44077,Checking,32164.7,2024-11-15
61375,55609,Saving,95814.56,2024-09-07
72626,80733,Checking,49995.56,2024-04-11
31026,49581,Checking,-156.87,2024-05-09
43538,82409,Checking,39691.85,2024-07-02
28259,96703,Checking,46453.44,2024-11-13
60070,49805,Checking,28521.86,2024-04-13
20458,93241,Saving,75635.49,2024-06-15
94305,66813,Checking,14786.22,2024-08-13
28388,60603,Checking,12626.0,2024-11-23
28329,98288,Saving,44060.52,2024-11-07
77542,83167,Checking,42550.77,2024-04-21
40920,11733,Checking,73808.48,2024-01-23
99987,76812,Checking,68226.46,2024-10-16
26720,22029,Saving,37136.82,2024-05-28
91251,79315,Checking,50458.33,2024-10-20
21533,18745,Saving,13392.15,2024-06-20
40460,8390,Saving,53369.82,2024-08-31
63533,40653,Checking,70298.2,2024-01-09
69068,4146,Checking,81409.45,2024-11-17
38118,60017,Saving,8087.47,2024-02-15
22886,95197,Checking,7534.3,2024-09-04
85497,78502,Saving,69521.11,2024-04-23
98959,18117,Checking,50438.95,2024-05-01
56714,79910,Saving,96057.14,2024-09-23
25539,73516,Checking,26772.55,2024-11-19
62169,29861,Checking,98825.3,2024-05-26
49162,30389,Saving,69441.82,2024-07-06
55019,63031,Checking,62469.45,2024-10-23
80355,90855,Saving,81038.2,2024-03-06
31812,55406,Checking,23728.85,2024-04-14
35649,81305,Saving,5830.76,2024-05-10
85398,79560,Checking,81943.52,2024-09-15
15866,22713,Saving,57468.65,2024-02-05
56050,57510,Saving,42419.74,2024-01-28
35994,98120,Checking,11699.58,2024-06-08
41885,47060,Checking,41139.9,2024-04-28
92449,89288,Checking,47904.36,2024-04-08
48902,47210,Saving,45551.63,2024-01-20
81693,42192,Checking,33368.07,2024-01-16
22864,5322,Checking,76063.41,2024-07-26
99830,5739,Checking,23884.16,2024-01-05
87856,55177,Checking,51477.92,2024-02-23
31865,5000,Checking,10523.67,2024-04-30
37567,9115,Checking,35163.48,2024-06-18
65421,98775,Saving,27406.46,2024-07-25
25162,46014,Saving,54879.12,2024-07-17
73556,35274,Saving,91228.36,2024-03-12
54280,16928,Saving,41310.46,2024-03-20
96878,6456,Saving,57289.65,2024-08-27
56539,36118,Saving,38010.35,2024-05-20
39638,50687,Checking,42794.14,2024-01-12
93448,7060,Checking,91831.12,2024-04-01
37727,90489,Checking,8985.37,2024-07-04
66303,94567,Saving,67759.5,2024-05-05
90216,31064,Checking,75266.27,2024-09-24
22490,5203,Checking,54517.77,2024-06-09
62605,83570,Checking,3741.07,2024-12-05
23218,17244,Saving,98878.41,2024-03-15
35210,80815,Checking,7301.85,2024-09-08
33118,65459,Saving,92623.48,2024-07-19
68360,49706,Saving,54291.04,2024-01-15
82239,39536,Saving,85877.86,2024-03-24
56915,67855,Checking,91449.13,2024-01-12
11270,97372,Saving,13848.23,2024-03-05
73988,91560,Saving,48926.35,2024-09-22
34163,10996,Checking,14703.12,2024-04-18
78374,66632,Saving,40179.23,2024-09-20
84376,72089,Checking,3687.99,2024-09-08
76054,12334,Checking,81671.25,2024-01-16
24169,62046,Saving,3517.96,2024-02-17
11423,71800,Checking,13612.73,2024-11-02
65819,97975,Saving,53336.04,2024-04-23
12059,39014,Saving,64420.58,2024-02-03
75700,79988,Checking,36770.46,2024-02-08
42606,97269,Saving,49865.34,2024-10-25
23632,85335,Checking,7817.67,2024-02-22
18575,23440,Checking,77413.19,2024-05-10
42094,23352,Checking,32666.6,2024-02-25
80218,87909,Saving,94389.99,2024-01-31
75885,25764,Checking,90333.21,2024-04-25
67537,27873,Saving,81565.36,2024-09-11
53737,67714,Checking,72771.94,2024-05-30
14258,9595,Checking,18338.52,2024-08-08
40284,60919,Saving,48708.61,2024-06-09
16848,83474,Saving,10105.86,2024-08-09
86624,4438,Checking,88341.04,2024-01-20
16204,87440,Checking,29661.68,2024-10-14
56043,84087,Saving,69725.18,2024-10-07
66119,62389,Saving,58333.29,2024-11-27
43468,65294,Checking,23622.24,2024-10-19
80950,16659,Checking,71950.57,2024-11-25
37773,54856,Saving,17973.04,2024-07-04
81127,79700,Saving,81439.74,2024-04-24
75984,99691,Checking,21606.7,2024-08-19
92197,93631,Checking,96893.6,2024-03-04
68580,24099,Checking,25130.57,2024-05-20
61798,47569,Saving,27605.09,2024-02-12
72398,68652,Saving,58708.88,2024-04-24
97814,50112,Checking,22952.01,2024-05-25
77284,44122,Checking,18386.73,2024-08-29
60568,38474,Saving,3812.12,2024-04-24
37733,77003,Checking,61311.73,2024-08-16
63667,65986,Saving,37255.39,2024-07-01
22114,46402,Saving,96844.85,2024-06-29
36146,96578,Saving,40692.55,2024-03-14
52042,90413,Saving,72667.4,2024-03-10
74686,8545,Saving,-368.45,2024-02-25
32482,66067,Checking,48011.09,2024-09-24
40479,62401,Checking,6575.87,2024-04-04
13698,70136,Saving,89330.04,2024-09-18
51358,21702,Saving,8913.24,2024-06-12
69951,69845,Checking,18376.23,2024-01-09
93413,1007,Checking,74070.17,2024-04-05
38348,97296,Checking,33148.19,2024-08-21
37880,19425,Saving,31981.51,2024-03-28
32369,29088,Checking,71480.65,2024-01-19
57125,27330,Checking,14279.16,2024-05-25
84696,25486,Checking,34518.37,2024-03-01
24416,6838,Checking,9280.26,2024-12-05
31991,61168,Saving,-845.04,2024-10-31
32371,73387,Saving,30680.35,2024-02-17
81903,10071,Checking,42390.29,2024-11-28
45318,74140,Checking,9231.48,2024-04-22
45107,90865,Saving,26189.14,2024-07-27
47961,51043,Checking,51292.95,2024-06-16
16325,17905,Saving,83272.79,2024-10-25
31908,90174,Checking,70260.32,2024-04-21
16979,31247,Saving,88460.0,2024-02-25
71153,20174,Checking,1099.05,2024-06-15
33057,65294,Saving,18125.42,2024-05-22
65258,82366,Checking,16462.2,2024-02-28
12663,14922,Saving,47664.38,2024-12-12
33452,98916,Saving,66101.25,2024-10-04
47766,85348,Checking,65467.13,2024-08-29
76527,49633,Saving,13134.25,2024-08-13
86304,73246,Saving,56774.94,2024-06-18
32528,32345,Checking,90613.15,2024-11-23
85986,73584,Saving,47582.07,2024-06-23
10959,71677,Checking,63788.97,2024-12-07
36628,79816,Saving,22418.39,2024-03-22
41433,24933,Saving,97707.87,2024-12-03
12142,38702,Checking,62042.14,2024-09-19
91197,63287,Saving,691.35,2024-09-22
59925,75021,Saving,75001.91,2024-08-10
20838,80999,Checking,1971.2,2024-05-01
48924,88363,Saving,18268.11,2024-12-02
60401,31618,Checking,10969.8,2024-04-28
44625,71183,Saving,36288.97,2024-05-05
75755,48405,Checking,54532.17,2024-09-15
19759,70394,Checking,351.44,2024-08-11
71803,66648,Checking,97633.63,2024-06-16
30523,97653,Checking,17790.08,2024-10-24
16615,83677,Checking,57397.84,2024-05-14
94096,94427,Checking,62119.49,2024-06-23
57074,71164,Checking,50993.59,2024-01-15
66297,49114,Checking,15384.17,2024-07-09
76423,32510,Checking,78086.64,2024-02-04
22582,12103,Saving,49361.57,2024-05-24
47455,73818,Checking,87041.21,2024-02-14
95125,49640,Checking,88192.17,2024-11-07
82020,29082,Checking,95759.93,2024-11-18
58295,47114,Checking,45478.81,2024-07-10
55417,46403,Saving,27195.32,2024-02-26
73491,15348,Saving,5899.83,2024-01-09
85717,68765,Saving,70776.58,2024-07-10
23655,71061,Saving,15662.74,2024-10-04
64755,74644,Saving,68185.59,2024-11-19
12743,99441,Checking,89046.85,2024-09-26
98282,84602,Checking,51629.98,2024-10-16
26566,72765,Checking,63219.63,2024-08-20
65325,41034,Saving,99491.35,2024-08-06
95628,93079,Saving,49788.02,2024-05-10
62949,48532,Saving,14196.22,2024-11-09
15384,80654,Checking,84939.36,2024-09-05
32991,10541,Saving,78685.89,2024-04-28
12663,11163,Checking,47778.99,2024-11-04
89135,56659,Checking,49259.9,2024-09-08
69568,90425,Checking,5490.76,2024-06-14
85284,11861,Saving,84489.84,2024-01-02
48067,50611,Saving,97795.48,2024-08-04
33621,48392,Checking,92538.2,2024-02-07
54996,85398,Saving,72511.8,2024-01-01
81914,63563,Checking,59430.35,2024-01-22
36509,68222,Saving,69647.65,2024-04-09
49823,20965,Saving,5156.74,2024-12-09
68767,53338,Saving,47283.49,2024-06-01
73582,14073,Checking,66813.7,2024-11-12
66851,34142,Checking,63374.89,2024-04-23
94878,1270,Checking,16068.98,2024-07-03
21428,7226,Saving,24348.87,2024-10-09
76662,93156,Saving,40308.12,2024-12-03
83323,28968,Checking,12977.82,2024-11-11
68163,74974,Checking,1570.77,2024-06-13
50133,15608,Saving,871.51,2024-10-21
71704,92513,Saving,6851.43,2024-05-09
75708,88977,Saving,91767.3,2024-11-10
16200,36253,Checking,37175.51,2024-06-25
60648,86119,Saving,19856.58,2024-06-01
50115,92312,Saving,4383.36,2024-07-02
73492,16753,Checking,73746.56,2024-10-16
94829,61691,Checking,45715.58,2024-08-27
36100,75649,Saving,62307.92,2024-06-26
26196,64547,Checking,57140.37,2024-06-02
63350,31249,Checking,44439.57,2024-01-04
34688,36691,Saving,65861.84,2024-02-07
64465,54568,Saving,73642.38,2024-09-24
85572,67917,Saving,17295.14,2024-12-08
48838,29110,Checking,58336.82,2024-05-20
47838,23865,Saving,7411.6,2024-12-15
40429,30590,Saving,50422.97,2024-01-13
30456,55346,Checking,71590.27,2024-10-31
68449,10284,Saving,50220.06,2024-06-23
