loan_id,client_id,loan_amount,interest_rate,term_months,start_date,loan_status,loan_interest_category
c15c33a5-a45c-4f57-a143-4373d9a07095,16340,421972.55,2.67,24,2024-08-15,Large,Low
930ac6e4-b605-4db2-8f42-389c01fe58c0,51842,163729.68,5.26,60,2023-01-24,Large,High
038c75e4-e571-4620-8105-d50d27ffce17,49396,221156.57,6.86,12,2021-06-01,Large,High
7960fbb0-3a8f-4441-87ba-79cb4db9448b,80919,53689.33,3.34,12,2023-11-19,Large,Low
3389a8aa-1341-41d2-b5ea-43f4b2bc457a,1703,269914.92,4.07,48,2021-12-08,Large,Low
d7e158e7-b439-4b51-a6d8-26da71511e3f,43907,156087.55,2.27,60,2024-06-02,Large,Low
3ea703d4-711d-46d8-8035-ed70cdf5f7ca,52167,86538.75,4.57,60,2023-10-07,Large,Low
5b51b36b-bdb8-4c01-a2b0-b4e2f0a2967e,60183,214527.82,8.44,36,2024-10-16,Large,High
87e152e3-0d72-4395-a3c3-02b2733d6501,68358,416238.11,9.28,24,2022-03-28,Large,High
e01cd9c3-7696-4498-88c1-b06b0c13ac25,39423,1270.12,1.84,60,2023-11-02,Small,Low
dbd3a4f2-09e9-421e-94f5-828f33f474a3,42568,475268.54,9.31,60,2024-05-29,Large,High
3ceb0439-3cfb-41ac-91de-263b60fbe09f,56461,460688.63,7.32,36,2023-03-26,Large,High
eb4c204c-32eb-4cdc-b94c-2d1d70144180,56621,380029.46,5.16,60,2022-08-07,Large,High
d7c8069a-45f6-41bc-b24c-4b2162ab8986,52043,456444.61,8.65,24,2024-01-25,Large,High
aa4ebd3f-4b0f-4055-a6d6-14ef3970eda3,47286,160295.6,9.28,12,2021-11-17,Large,High
156e3684-db46-4f26-a08b-530e6d1816d9,98222,411579.56,5.33,24,2021-04-23,Large,High
b53b8657-9d23-4354-803a-987445a34ca9,59451,35768.33,6.97,36,2023-02-22,Large,High
e5ebff2f-4dc6-4770-9a4f-5f07b4e8b356,49148,480225.7,8.19,12,2020-02-08,Large,High
62d75d6e-fe3d-4db7-9ce2-ce3fe5a2ce2f,64169,100638.65,6.57,12,2024-06-23,Large,High
e385f2b5-b71a-496b-842a-a62525e8ef9c,26106,236373.12,9.8,36,2023-09-11,Large,High
3da4fcc0-145d-45d8-97b0-5e0983644f66,40807,335548.15,6.07,48,2022-01-24,Large,High
82e9cf52-8ec5-4ecd-a6ea-f8a153654169,18288,450567.52,6.08,60,2020-10-21,Large,High
2fe72536-c861-429d-8152-182e4a6ac078,54108,185874.52,8.38,36,2021-10-26,Large,High
3e06c92a-de0a-4eb5-a9bf-53cbd7c820e5,89314,399888.05,9.58,60,2020-11-25,Large,High
f466f423-b0ce-49d3-9ab6-883e9614bc22,42719,482672.6,4.79,60,2022-01-04,Large,Low
a9d4c79e-bc0d-4287-abcf-45eaffdf6c49,41954,448553.72,4.12,12,2022-07-24,Large,Low
24caecbd-3394-4ce5-bfa9-fa79bb70b426,39044,330668.58,3.56,36,2022-07-05,Large,Low
e5d3aeb8-1560-4c9f-a15b-b4f8df0ed9aa,73219,378562.13,4.68,24,2020-04-21,Large,Low
2e0000fc-7893-40f0-9c82-4b394ad75b1b,65906,388658.4,9.9,12,2021-02-12,Large,High
a5d7573d-a261-4810-926e-bd49d25405cc,71277,148772.8,6.16,48,2020-11-09,Large,High
6b811056-29d6-4eca-985e-8365fa4230f2,99415,300696.02,8.09,60,2024-04-10,Large,High
a2d30504-dff9-447c-bb50-94c28960856c,99036,284868.97,1.71,24,2023-10-04,Large,Low
99835524-3275-4905-aa4e-7ce33516f06f,89747,306265.32,2.36,12,2021-02-03,Large,Low
8b39c55e-07c5-46e4-8b3a-054fcf90deff,75129,412673.81,8.18,60,2023-06-29,Large,High
2a72c95a-1beb-42a4-b794-2894a5233cec,50965,180405.58,7.66,60,2021-03-05,Large,High
8e3a220e-36cf-4ec3-8212-98cb849e5d40,98292,486589.28,5.22,60,2023-05-17,Large,High
11919491-4f1a-4321-aabe-173721ddee67,32347,156386.71,9.42,36,2024-12-15,Large,High
831dc61f-7a47-4165-b1cb-5d1cc7ca9dea,54594,319791.69,6.1,48,2021-06-07,Large,High
eda5d338-49a8-4e2f-9976-c7d26c2b7d13,75235,341519.52,9.58,12,2021-08-30,Large,High
e8305da2-56e1-436f-b742-6bb5f42f53c0,19128,50351.14,4.4,48,2023-05-12,Large,Low
1fc6f9dd-9235-4185-8331-263b4de256e3,62430,373331.77,7.78,36,2023-02-23,Large,High
ed00d8d1-eeef-4268-8bcd-eba3957c5e60,35141,153902.15,4.35,60,2024-12-08,Large,Low
9e76dc7f-ca9f-4e3e-96fb-e2a8a8f68b83,8785,343505.11,5.95,60,2023-03-08,Large,High
58b2cc43-2944-407a-a736-4f88f565bed2,20318,218703.51,8.6,12,2022-07-28,Large,High
b8bc7402-1d68-4a63-9b1b-3fb6db35bd71,67670,159238.42,8.74,60,2022-03-10,Large,High
3d4ceaea-1aba-42f8-9662-3cf4b55eb4ab,13873,278355.63,9.71,48,2022-08-02,Large,High
62a4c2ee-70d2-4b7d-b9ef-324dc196ffe0,99538,304069.57,9.95,24,2024-08-14,Large,High
dda3c641-29df-4d1e-9c20-2ba74a1a4545,29708,419934.85,7.72,12,2020-08-23,Large,High
d414a0a6-a904-46c3-8fe4-3aac6848d3bd,15961,195480.5,2.69,36,2021-07-07,Large,Low
ffccf604-cf84-4bdf-afd4-3788f39048ff,90595,456522.49,7.44,24,2024-03-20,Large,High
bdf9e41c-239d-496e-be07-4c1d5375eeb3,69618,445713.41,7.51,12,2024-05-14,Large,High
e705d31d-82c8-47e2-b0ba-28cfead2e1d1,92776,52164.85,9.7,24,2020-01-27,Large,High
779067e4-5340-4da8-af94-f8a419c5d89d,61697,419749.75,5.61,24,2023-03-29,Large,High
e57cb84d-06cf-42fd-8096-28cf677a46ab,19023,13821.8,4.51,36,2021-01-13,Small,Low
33df74fc-a0ab-41d9-8bf3-7fd6835ca55c,1837,469700.82,5.04,60,2021-09-11,Large,High
26fda6c0-57c2-4f0e-96dd-edd2f48f8515,81620,300456.65,9.6,36,2020-01-16,Large,High
67b781e0-9ad8-4321-96f7-20f2744751e3,48178,194070.93,4.62,36,2022-11-11,Large,Low
cbc7c2c7-aae9-411e-b503-904d60b45cf3,64452,482831.64,4.3,24,2021-10-12,Large,Low
c9cb3e81-f6fa-4347-a3df-291eecb3fffd,25310,464686.47,2.15,60,2023-08-20,Large,Low
03ea925b-ef53-4c9a-b552-472ff5c2128b,5828,47257.07,3.24,36,2020-12-03,Large,Low
e2d82b23-8f20-4e2c-9766-415c761dfcf6,42619,240210.17,3.63,60,2020-07-20,Large,Low
74524083-8ce1-49b6-9813-8d7e7c37aad0,65562,225554.4,2.61,24,2024-03-22,Large,Low
7b40ff3b-6aba-40bc-96dd-d458a4581cf8,99338,119631.39,3.48,24,2020-08-18,Large,Low
86d2eb64-4a86-40b6-ba8f-552661480f4e,75564,183769.63,6.15,48,2022-03-30,Large,High
9af5f294-9c25-455f-9588-42d98a3a5ac9,93224,287986.79,8.2,60,2022-08-24,Large,High
8337433f-67f3-4468-ab3c-71bb93b3fc33,8551,296500.37,1.75,60,2020-09-26,Large,Low
b2e5e5e2-5049-4f79-934e-1efd895ac4e7,78828,322953.24,9.89,36,2020-09-30,Large,High
56449dd3-d3f0-4190-96a6-779c8c4c3746,57514,131041.62,2.27,24,2022-06-23,Large,Low
0bb28938-83db-456a-93f7-9655bda348c1,93765,353908.9,9.07,12,2024-10-04,Large,High
fbdc0ba9-b4ec-4501-9de9-8f60475f46a6,50701,131009.92,4.9,48,2020-08-02,Large,Low
257d56f1-5a2a-4260-a60d-20eef1d87d7b,23481,409206.49,4.64,48,2022-10-19,Large,Low
3ad08653-df55-41c5-872b-753a30cb6b25,71148,58126.32,6.79,24,2021-06-12,Large,High
32916f22-5cbb-4f6d-86e8-b08e8d757a18,95767,289279.97,2.49,12,2022-06-13,Large,Low
97f44364-4cc7-4597-a89f-6857d8e16f67,86322,475841.01,5.79,36,2024-04-02,Large,High
22956589-8b56-4e47-b029-c0ad3d0f1ea0,88929,375951.76,8.4,48,2022-11-16,Large,High
83e5f78c-28e6-4708-aac5-6b7217a6c407,27240,284965.4,4.63,24,2020-03-09,Large,Low
a22a4aeb-5ed2-4d1b-afca-de9867c8b295,11950,443324.58,1.57,24,2024-05-14,Large,Low
0de6ec8c-4ffd-4b0b-8a2c-c3a3579490ef,4675,272629.8,5.48,48,2023-09-16,Large,High
66630d01-b737-428b-879a-adf2bbc4b4b9,76669,446320.98,6.98,36,2021-10-27,Large,High
9028191a-73e4-4e7d-adcd-98dc4e1bfb49,89213,185055.17,8.4,36,2021-12-05,Large,High
25bf51a9-6f13-4458-999b-f5387e8f6c88,73270,428018.55,3.37,24,2021-01-07,Large,Low
14afe1f4-ddd9-4504-9e17-abc5fdaec992,32016,112211.22,2.33,60,2023-05-03,Large,Low
fffc5200-63e4-4d52-abe9-32103f23c086,72047,28047.12,3.54,60,2021-08-12,Large,Low
596af922-51e2-498d-995b-d2eb1fc0fa9a,51056,437474.22,7.68,48,2022-07-21,Large,High
fa5976ab-518c-430f-8ab6-4afaa0857cb0,51908,475631.14,6.15,48,2022-05-24,Large,High
618b6272-a1cb-455d-945a-0044a63aa51a,60963,165946.22,5.09,24,2024-01-13,Large,High
d1706344-a33a-44d6-9d2d-11cfc5b6c754,54978,271128.78,1.9,24,2023-07-18,Large,Low
ef1d96d1-a1c8-47ac-9813-5971d53181fb,86394,466213.83,5.05,36,2021-02-25,Large,High
5ea1c28e-db1c-49de-9e7f-b6015f6fc36b,98552,185805.91,7.76,48,2024-11-16,Large,High
0907736e-1864-46a9-b2b4-080578b300c7,52478,88619.13,6.71,60,2020-04-04,Large,High
e4a291eb-aaf8-4dcb-92e5-119963304a55,20649,260458.51,5.86,24,2021-10-21,Large,High
0ac42c84-9a4f-41d8-9ac0-a87aef39ee29,54344,214635.58,5.88,36,2022-09-15,Large,High
160ebd84-f7df-460d-843e-5ec3ddb782f1,56020,142088.76,8.65,12,2020-04-24,Large,High
31252fdd-53f9-4a76-bde1-3456dfdd5406,61608,455168.81,6.2,12,2021-11-07,Large,High
ea91e8eb-1e04-45e4-bc86-401d1505e64d,71796,48091.7,8.92,48,2021-12-30,Large,High
e0cd6819-8c88-420b-b6c7-d7aa44eeae29,62948,306585.53,1.64,12,2022-07-06,Large,Low
bfc51d6b-5a0d-4206-80d7-5de39baaf859,23331,417674.43,3.91,60,2024-02-16,Large,Low
a7129ee1-886f-43d7-9dd3-9381c3ad4f2f,16594,357881.79,3.68,12,2021-11-30,Large,Low
a4918e17-8ecb-4624-a947-74f6c69d818a,60687,306432.94,2.77,12,2022-08-01,Large,Low
39927dea-29a7-4a15-b77d-f85956ae0cdc,46900,300616.94,6.19,12,2020-02-14,Large,High
3035c6f0-5b1a-40c2-bc2f-cc770415a7af,42892,464388.53,3.59,36,2021-03-13,Large,Low
794924ba-c195-4ce3-8274-5377d71e423a,18005,116896.33,1.84,36,2020-10-01,Large,Low
276bec8b-6bba-48d2-857a-afe74b1a78f4,58489,140964.0,7.61,36,2022-05-04,Large,High
5a3a21b2-c27f-4413-828e-bf3b684c4c17,90027,54387.38,7.21,12,2024-09-13,Large,High
7009104e-810f-4bb1-839c-867b79863956,97182,252103.44,9.98,48,2021-10-22,Large,High
41e8ae2a-075b-4281-aa29-0025f3292aab,54615,480672.61,7.16,24,2021-05-27,Large,High
0d13d661-3815-4a68-ab82-eb17b0ed58ae,55841,253837.34,7.45,12,2022-08-05,Large,High
08a8168a-687f-4bab-a430-8b020117c82f,19725,95190.81,4.13,12,2021-06-11,Large,Low
5563dca1-39e6-4e65-82dd-a1ec144cfcb5,62534,447269.77,5.11,48,2023-12-28,Large,High
3a42cf1e-f05f-4072-8a25-9a887856879d,79562,207131.24,7.08,36,2020-01-26,Large,High
7dde1b85-83e0-47ab-a031-23a400346faa,98147,206948.83,4.91,48,2020-12-15,Large,Low
0c7791ab-162b-40e5-a642-c3995fef1056,82897,410579.23,5.35,24,2020-01-02,Large,High
00004be5-ed9f-41a7-a0a9-43e8baf8bfad,94735,305589.7,7.72,60,2022-01-23,Large,High
fa997552-e47a-49dc-804b-7e1b4ba22675,88646,199218.39,9.18,48,2021-01-19,Large,High
355efeb8-698e-400e-bc03-296031db3122,88291,142598.16,7.19,60,2020-04-19,Large,High
cb384459-85aa-4e1f-b456-650eb06ed275,73676,180760.41,2.75,48,2024-09-23,Large,Low
f4e6e426-49ac-4d02-9aff-482beaf0ab09,27042,407033.72,9.41,48,2022-06-09,Large,High
75875fc3-4716-4dd3-b238-036a0257ac2a,77573,111082.26,3.29,60,2021-09-15,Large,Low
33dcd1e0-5d8b-4569-a20c-41fabbef3112,34350,7085.3,3.73,60,2021-01-16,Small,Low
bf021c43-1e74-41b2-ab29-a0bb7d0f1261,47641,228373.26,4.16,12,2023-05-31,Large,Low
4062f945-2a84-48f7-a9e1-9d5db3a1f89a,7337,402759.67,7.86,24,2020-09-16,Large,High
84c2f13b-7e7e-416e-8ee9-a1c0f723b708,48625,427131.13,3.76,60,2020-01-17,Large,Low
af20a285-4f37-40b8-912d-296fceda4fa6,81677,67536.55,8.42,60,2020-07-09,Large,High
1251f7e3-a741-41e1-8c86-693011a07ec4,87975,375778.76,6.55,48,2020-11-27,Large,High
5b962ee0-963e-4643-abb4-5dd58de74992,3400,432518.18,9.85,48,2023-04-22,Large,High
4b018bc3-d277-4564-924a-8d770297ac91,15137,384019.28,5.25,48,2022-09-05,Large,High
27a31fe6-d12f-4565-a467-1cb36f0e8c8b,34994,88834.69,9.81,48,2021-02-19,Large,High
a0cff2c3-ff1d-49db-9c8b-10dd880404b3,28436,485856.22,8.69,48,2021-07-30,Large,High
adb1e861-e3ff-4647-a78c-aac670307650,89105,491242.95,9.23,36,2023-11-16,Large,High
d7bb1fb1-f1c2-4740-b9a9-4a09a3de093c,27771,58216.3,2.66,24,2022-11-08,Large,Low
a8be4bb2-fd16-418c-a55c-51eca02f2cbf,35918,75603.72,4.36,60,2021-03-22,Large,Low
d94bdb2e-b6ab-4b22-a1ba-bed48b781f8f,36187,102058.14,3.17,36,2022-05-16,Large,Low
dcfcae63-efab-4dc2-9d8f-07e45b9c7035,14623,245309.92,5.55,12,2020-12-17,Large,High
425e28e1-d4e2-4d4c-abdf-55d54ad213d0,27385,347643.22,2.59,60,2021-01-13,Large,Low
83e05603-7cc8-45c6-9b3e-57c67510498a,60049,439868.77,8.89,36,2020-01-20,Large,High
ed77ee8f-606d-4ad8-a5e4-352c940cca11,29387,493041.97,5.14,36,2023-05-17,Large,High
9af13413-66bd-41d3-bdf6-6edbec366445,10511,263527.62,3.68,48,2023-05-15,Large,Low
11890b54-9642-4777-ab5e-0ce587083a06,4477,351282.44,6.82,48,2022-06-23,Large,High
cfd0c7a3-d083-4e16-ac13-9b9a4b5b5ab7,20880,353648.85,9.95,24,2024-03-01,Large,High
e152ed3a-3c23-4574-b2de-740c7cde506f,8405,139139.29,7.46,48,2024-06-05,Large,High
e206d7ff-e33f-4893-bfa5-0136cca63283,49216,241884.43,6.16,24,2024-07-28,Large,High
1d3b0abd-4a8c-4e53-a756-551d92fcadd1,62813,470150.52,1.73,60,2021-01-20,Large,Low
79940911-5178-4253-ae69-42c8f97923da,6423,307907.07,3.92,36,2020-01-16,Large,Low
de2f2bb0-d82c-4867-aa6c-bc64d9090b93,90816,269713.04,7.57,12,2024-01-09,Large,High
f467dd7a-7c1b-4cee-ba2b-b58509926691,70985,333682.91,3.3,36,2022-12-03,Large,Low
bcf4d149-3e94-4a71-aa53-8d0626ad95ba,42523,87233.92,8.76,36,2021-03-25,Large,High
f106b45a-a838-4898-b5be-9d7cd4c196cb,63639,111731.29,6.72,36,2021-03-30,Large,High
281ef6ce-1dbf-4e29-b9e9-de01be9f35b6,26243,122440.1,8.4,36,2022-05-13,Large,High
a2b13575-fe05-42e1-afc3-3cef79e4bc13,89227,217188.0,8.25,60,2024-09-07,Large,High
4281921b-9aea-4b1c-84c7-3fd781b8712b,27878,77043.29,2.35,12,2020-01-21,Large,Low
9bb6166d-8656-4dd9-869d-555b50ebb304,37837,157046.2,6.47,48,2024-06-06,Large,High
0305609f-34c6-4413-afc7-5b20a0757e95,44044,403992.07,4.82,24,2022-03-26,Large,Low
5eea9492-a2d3-468f-b21e-c572c54f11f6,90519,69346.11,2.03,60,2024-02-06,Large,Low
df8ff343-7be6-4949-add4-b8adc0acafb4,25172,254943.98,9.16,60,2021-03-22,Large,High
0655c518-30cf-493c-943f-57718d8596c9,70397,129321.32,1.58,60,2021-10-26,Large,Low
58691125-3f79-483c-b6dc-e08dcba2e576,89326,474599.4,5.33,48,2020-05-09,Large,High
c6c951a8-36cc-420b-b69d-aeedf315799a,13228,181357.77,3.3,12,2021-01-16,Large,Low
5fc5d8e5-fb3b-4869-836d-fbce8571c8c4,45816,140633.0,5.35,24,2021-06-07,Large,High
c142c282-08d0-4c96-9f60-071da62bfd08,90027,353893.77,8.94,36,2021-09-22,Large,High
7cd40714-1da2-4ece-9303-70d4cf97ce6f,81587,473952.03,3.73,12,2023-07-15,Large,Low
6958e3db-25a4-4646-b2c5-fb2fa9b1ca3d,82893,2926.89,4.3,48,2022-03-21,Small,Low
3278e875-dd4d-4085-b88c-c46320887a6a,74555,218506.76,8.28,36,2022-09-11,Large,High
8cc06db7-c002-412b-bf82-2d34ccd4f5e6,35661,220876.71,8.85,36,2021-09-06,Large,High
76fa69ef-3983-4a17-a147-e439a1e1a790,71824,468812.05,3.95,36,2022-10-03,Large,Low
cf74792e-00e9-49dd-b9cc-0f114c0a342f,5405,312583.34,3.33,60,2022-07-29,Large,Low
df3adfc5-17d0-4ed7-9f3b-e72b96a4ac6f,71994,205345.14,5.66,24,2021-12-10,Large,High
e1064baf-ab9c-4220-8443-e12a5f016165,35213,1361.88,4.48,60,2020-02-27,Small,Low
b912d386-4452-4f6f-91c1-00130882e358,79264,106045.64,3.8,48,2020-01-25,Large,Low
3d7552de-8336-4ff9-bb00-57e5aa462a65,9410,215841.54,6.59,12,2020-09-16,Large,High
9fccfca7-4bb3-46ab-9c34-25a1723d7a8c,69754,22552.3,3.32,36,2024-08-18,Large,Low
e5cdf2fc-5b34-42f6-be7b-a25a281f62eb,33042,124350.67,4.86,48,2020-01-21,Large,Low
cbe5f7d7-94d7-47dd-b29a-d0f37bf6f05d,88505,475385.96,7.52,48,2024-10-21,Large,High
9b003e12-d084-4f55-b592-05c48a71c73e,27225,340467.48,5.15,24,2023-11-04,Large,High
513f35d5-5c52-44cb-8129-1bdc80a2e400,47674,384162.15,3.56,24,2023-07-13,Large,Low
a76eace0-0b1f-47c7-816d-1ba9afcf4a11,85032,430968.78,8.66,48,2020-12-06,Large,High
4ff25e65-ef3b-423b-bbca-f97374e95843,59846,373792.34,9.14,60,2023-10-06,Large,High
0df79632-01fb-43d1-8928-77f7d65595e1,74473,141007.51,3.43,12,2021-06-17,Large,Low
5ea42bb5-edd4-463b-a416-6200c3eae227,61792,428223.9,9.1,48,2023-10-13,Large,High
f4768487-4979-4363-8e3f-649b3c7d7c5d,96001,232827.88,5.29,60,2020-08-29,Large,High
4090a43f-c4da-40f3-b651-f639aac447b9,59367,229384.09,6.66,48,2022-01-19,Large,High
ba21fac0-dfeb-447b-94aa-bd96216fb5ab,22041,385219.64,5.31,12,2023-11-24,Large,High
81b4ac48-786e-43fb-8f15-9fd7387bceea,45391,196789.22,5.01,12,2024-08-12,Large,High
e26924e3-c2a6-46ce-961f-bd4c0c1e4bdc,64498,325643.83,9.82,24,2023-01-05,Large,High
cd26720a-06d9-4958-9ea5-428249f21ffb,9023,432391.49,7.97,60,2020-04-07,Large,High
5d169d47-fa1c-4c91-9e7a-28c25fbf9fde,18361,473912.86,4.35,12,2023-04-08,Large,Low
9d9a9ae7-644a-41cc-9497-ab303059463d,22027,481627.25,2.36,12,2021-11-28,Large,Low
e6d31259-3757-41f2-9057-87fc35eb8644,39858,220005.81,6.15,24,2023-01-05,Large,High
bd97e872-c135-4102-94d3-1637b0068fec,15873,335086.83,6.07,48,2024-01-24,Large,High
1efd2ae9-75f1-40f3-bbf3-1885a92e5678,28419,178277.98,6.14,48,2024-08-26,Large,High
a790f244-17fa-4b7c-9847-c0395315be4d,31070,112278.97,9.81,12,2022-08-14,Large,High
6d2b0678-eac1-433a-9c6b-5caa67102263,78338,409595.46,9.51,24,2021-01-15,Large,High
16ecf48d-00f3-4c8e-81c5-47363a21e843,43035,447576.53,5.15,60,2023-12-12,Large,High
8faa0b52-c62e-4d5e-b3a6-346c2272391c,23961,293645.14,2.84,36,2023-12-19,Large,Low
02b5d20e-a23a-4dc1-9c9d-cb708e4b8b73,81998,337695.31,8.7,60,2020-04-06,Large,High
5bbe4e57-eb36-4a57-ab02-78a79ab33b6e,64043,105406.89,8.37,60,2020-03-14,Large,High
b17f3a5a-0d2e-404c-a159-bae45821675a,88194,44274.46,9.9,48,2024-01-24,Large,High
99499fbb-52c0-43e1-9a1a-47ee59e0d571,27676,494312.43,8.13,60,2022-08-14,Large,High
2bc41738-b9c0-4b69-adc0-86c75ccbec7e,10449,401785.93,5.7,60,2024-04-29,Large,High
6329e0ec-8c21-4929-aae8-cf3e6e2397a0,65446,37626.68,8.98,60,2020-06-16,Large,High
d9cf893c-45cb-4afe-8e5b-3cd4c9babc1a,65821,281065.32,5.09,36,2022-04-23,Large,High
6c5c6538-26cd-4192-85db-24463505686e,67455,318524.44,2.09,48,2024-11-22,Large,Low
9345e9e1-b62c-4e3f-a739-de9c5f848d12,57069,33899.35,5.38,48,2020-04-04,Large,High
498750ea-20ca-4bae-a2c6-c1f433d9061b,61304,100178.19,3.4,60,2022-08-14,Large,Low
0038caf1-ac49-4172-8cab-77dd3859895f,18486,223081.74,3.22,12,2024-09-18,Large,Low
22c47e6d-a2c6-4a20-ae1d-f23dcd707436,35753,134534.12,7.72,48,2021-12-16,Large,High
9e6507d7-b53b-4429-8546-df2dd94aeed6,36586,424303.36,7.52,12,2021-08-17,Large,High
7036e546-9d07-45ee-937b-f5ed289b7d88,49079,239578.25,5.84,12,2021-01-16,Large,High
dfb0f94c-541e-430f-beac-96474df45e49,18340,297819.83,4.14,12,2023-06-17,Large,Low
f620a6f4-0a7d-47f2-be53-268069aea111,96242,142083.89,3.24,60,2024-02-01,Large,Low
d2757680-7756-47aa-bdb9-8e3d3f5a509b,58546,231927.0,7.48,36,2021-06-07,Large,High
9ec66491-40fa-499c-ab23-b1d8e7e01fec,53310,459820.49,5.82,12,2024-05-19,Large,High
147f40ad-3557-448f-81f4-b59f5fac554e,92117,84537.84,8.56,12,2021-11-09,Large,High
5807bbaa-4b3d-45b3-837d-879e6c8ef8b2,34595,194952.08,3.56,60,2023-04-27,Large,Low
0120c2c6-0edd-4c28-ace8-5a365997cb28,24173,117230.9,4.65,60,2024-10-16,Large,Low
b99b21c3-8f4e-4537-bcf5-4ee84962c71e,35409,318472.69,2.74,36,2023-05-29,Large,Low
fac40e50-fe6e-421c-a48b-3b2cb0b65819,32094,87996.94,1.89,24,2021-10-04,Large,Low
d0e0c5cc-e5c1-409f-96cb-a67ee9ed7b37,15001,182888.34,9.51,48,2024-06-12,Large,High
a8d75b3a-20d5-4217-909b-b403407208d4,98272,195663.83,3.69,12,2023-05-20,Large,Low
3c86dee9-3d22-495c-90c7-dad46f0ac858,64538,125785.65,6.01,60,2020-02-27,Large,High
7a3da12b-e065-4929-bbfe-463461c1af58,13902,444719.86,7.37,12,2020-09-26,Large,High
a2ed31c0-d9e4-4add-9d51-f0b045a7c51a,17153,217281.88,4.83,24,2022-03-09,Large,Low
693f4bb3-8d80-481b-a44f-f14ef957d1a8,20411,61208.57,4.6,36,2022-03-30,Large,Low
53556d8e-510a-45d4-bd94-1047d3193f98,68905,12791.99,7.96,48,2022-06-28,Small,High
27ecc566-1f65-4296-93d2-0a98c8652420,21203,429897.82,4.3,12,2020-04-25,Large,Low
a9961588-3747-4829-8322-da1529b2e88c,7484,437421.64,8.93,12,2020-04-16,Large,High
1a3bda6a-9696-4166-ae61-8995e6f5c7f6,64899,57149.8,9.62,60,2024-09-29,Large,High
9217fbef-4dbc-495e-b631-4c6c25ecb1cb,48967,202251.41,5.45,24,2024-02-08,Large,High
978df29c-78f8-4c90-b0f5-490176ea184d,37447,314494.99,3.94,12,2023-11-14,Large,Low
177ff065-1046-4e25-bfc3-98f32181d1e0,1114,462127.28,2.46,60,2020-05-20,Large,Low
57f2dd13-dea9-4d98-addf-891a15ff0cd4,33842,433120.56,7.5,12,2024-01-02,Large,High
bb09da48-e2ed-42ca-9294-d6e873ba3ac2,82345,301533.54,5.34,60,2021-11-29,Large,High
ad4995c4-c07b-4f70-98b3-086d3246f251,39159,154881.17,8.51,12,2024-02-26,Large,High
ed759962-226d-46a3-9843-8e92f6edb6ee,70357,385739.27,5.28,48,2024-07-23,Large,High
812a2c88-3bd4-4a9b-932a-8a60d5f2e47b,27398,365749.29,7.43,24,2022-03-14,Large,High
675390c0-b9f1-4e60-bcd9-39dd7dd315ff,69961,313801.95,2.55,48,2023-02-19,Large,Low
0ba29435-dd40-403e-999a-ef61523549d0,16108,180844.81,6.28,24,2024-08-09,Large,High
060a44c5-785f-4c3f-b877-02812e79ca0b,35100,221798.7,5.94,24,2021-07-16,Large,High
2ec4b2a2-ac1c-40ff-bf35-451c10508942,22949,151749.49,7.53,24,2024-10-31,Large,High
c35e3c01-e036-4713-8bae-80350cd40448,90231,332908.74,9.21,12,2020-02-27,Large,High
ff00cca8-1969-4568-92c2-114620a7ec06,39232,115100.94,6.67,24,2023-04-03,Large,High
c3d5b50c-8358-43a4-b4cb-529deb6e4d32,49392,71224.82,4.62,24,2020-04-20,Large,Low
8bd902c4-f221-4dc7-b224-306981f46f64,57659,249971.47,4.87,48,2022-05-01,Large,Low
dd10aa50-8e61-446c-b79c-ac68ff8691c5,95826,106892.23,6.74,36,2024-07-29,Large,High
e6f2b4e0-4278-42bf-9353-bb9b184fac2c,25931,36144.92,8.29,12,2021-03-22,Large,High
6c2d9cd5-c44f-4109-9945-1a31d01caefb,65672,349251.59,2.38,36,2022-08-14,Large,Low
a7a09249-90b4-4059-8568-a5912256ba45,62827,144677.93,8.7,24,2022-04-03,Large,High
a0622621-7ae4-4d9e-8b3e-411327b21b97,56355,71874.93,7.13,48,2023-08-15,Large,High
004e49af-a452-4e16-8c5b-53861448a25d,39693,284512.31,7.43,60,2024-10-10,Large,High
7d202272-81f8-4140-a42f-1f3ebc31448a,51919,213986.06,5.11,36,2022-10-17,Large,High
636d7d72-0896-4a12-acdf-7a1597b3934c,7576,325499.89,5.98,60,2022-09-30,Large,High
718ce8ff-4222-4a6c-95e5-e4fd37d1bd82,70082,63850.87,4.2,48,2022-04-30,Large,Low
0cbfda94-1509-4d8e-8444-726da7e61d05,90503,414090.88,6.14,36,2024-09-15,Large,High
3fcf428d-a0c1-4304-bd3d-372a0dc8b220,28962,237384.76,2.03,36,2022-04-18,Large,Low
0c631707-f240-4054-a4ac-aa22e3e22bd1,81716,77466.6,4.74,48,2021-05-31,Large,Low
a9bc0ff3-b724-4527-be3a-f32a75424703,96440,231938.32,6.14,36,2022-03-30,Large,High
9133bdb1-2c95-4ad5-9e17-c6549873a48d,83466,88294.11,5.37,36,2022-10-19,Large,High
a5a40029-1127-4335-80de-548579e1525e,2214,474088.65,3.93,24,2021-12-16,Large,Low
0aa1a4ae-4bc3-4609-9457-2f54b42f832e,85621,256912.3,7.41,12,2021-12-07,Large,High
3fea4563-6772-4059-875b-66e7b434c509,93928,339950.4,4.93,12,2024-09-23,Large,Low
ece3ac78-b0d0-4aea-9cf0-5f382245a893,50463,485331.6,7.77,12,2021-06-29,Large,High
