client_id,service,rating
36036,Prêt,1
73549,Compte Épargne,1
88693,Service Client,3
70192,Carte Bancaire,1
82547,Compte Épargne,1
16523,Compte Épargne,3
72733,Compte Épargne,2
90868,Compte Épargne,3
55523,Service Client,3
37291,Prêt,1
66251,Service Client,3
63609,Carte Bancaire,1
88071,Carte Bancaire,4
99324,Service Client,1
40480,Carte Bancaire,5
44868,Carte Bancaire,2
81990,Service Client,3
39758,Carte Bancaire,4
33591,Carte Bancaire,4
65948,Service Client,2
42359,Prêt,5
91610,Prêt,2
6322,Compte Épargne,3
92383,Carte Bancaire,5
78347,Carte Bancaire,2
43861,Compte Épargne,4
20587,Carte Bancaire,2
55856,Carte Bancaire,2
56235,Prêt,4
37518,Prêt,5
61733,Compte Épargne,4
69220,Prêt,2
2367,Prêt,5
69563,Compte Épargne,3
92338,Carte Bancaire,5
70473,Compte Épargne,5
98303,Carte Bancaire,4
91680,Service Client,5
7983,Compte Épargne,2
10257,Service Client,1
91789,Carte Bancaire,5
63824,Service Client,2
16289,Service Client,3
99131,Prêt,2
71873,Carte Bancaire,2
37388,Compte Épargne,1
29424,Carte Bancaire,4
23224,Prêt,1
16357,Compte Épargne,5
98800,Service Client,3
32926,Carte Bancaire,1
10703,Compte Épargne,4
46494,Compte Épargne,4
54166,Carte Bancaire,1
80169,Compte Épargne,3
84387,Compte Épargne,5
15667,Carte Bancaire,2
63369,Prêt,4
50952,Carte Bancaire,3
41201,Service Client,5
58631,Carte Bancaire,3
98769,Carte Bancaire,5
56570,Compte Épargne,1
86119,Carte Bancaire,3
31856,Compte Épargne,5
28793,Compte Épargne,1
59807,Compte Épargne,4
96489,Prêt,3
51204,Service Client,5
70218,Compte Épargne,5
54348,Service Client,2
71259,Prêt,3
38901,Carte Bancaire,1
59873,Service Client,5
6548,Compte Épargne,3
41696,Prêt,3
10037,Carte Bancaire,1
76662,Carte Bancaire,1
74821,Carte Bancaire,2
70031,Compte Épargne,2
37521,Service Client,5
1569,Compte Épargne,2
35693,Carte Bancaire,5
69658,Service Client,5
40447,Compte Épargne,5
46665,Carte Bancaire,2
96172,Service Client,2
43688,Compte Épargne,3
78846,Carte Bancaire,2
87407,Compte Épargne,5
65231,Service Client,1
12220,Prêt,1
77875,Prêt,4
55477,Service Client,3
52356,Prêt,4
85983,Prêt,4
92680,Prêt,1
81552,Service Client,3
81797,Carte Bancaire,4
99505,Compte Épargne,3
17900,Prêt,1
17084,Compte Épargne,2
28440,Service Client,2
71600,Prêt,2
70579,Service Client,5
11196,Compte Épargne,2
74673,Service Client,1
64246,Service Client,4
52058,Carte Bancaire,5
10830,Compte Épargne,5
11449,Service Client,1
9033,Service Client,5
75683,Carte Bancaire,5
97757,Service Client,1
63086,Prêt,5
99583,Prêt,1
93092,Service Client,1
56458,Compte Épargne,4
81618,Service Client,3
18944,Compte Épargne,3
96350,Compte Épargne,3
78574,Prêt,5
9969,Service Client,5
49088,Prêt,1
10388,Prêt,5
35838,Compte Épargne,5
79515,Carte Bancaire,4
8121,Carte Bancaire,2
7941,Service Client,5
99663,Compte Épargne,2
70622,Carte Bancaire,1
19731,Compte Épargne,5
49970,Compte Épargne,2
59898,Prêt,1
4289,Service Client,2
80600,Prêt,1
2508,Carte Bancaire,2
24096,Prêt,5
49800,Compte Épargne,5
16815,Compte Épargne,1
80345,Carte Bancaire,5
72191,Compte Épargne,3
34838,Service Client,1
37444,Compte Épargne,2
54600,Service Client,4
80318,Service Client,1
17491,Compte Épargne,3
57528,Compte Épargne,1
91735,Prêt,4
58286,Carte Bancaire,1
44307,Prêt,1
91200,Prêt,2
15375,Service Client,1
38405,Compte Épargne,5
66913,Service Client,1
88467,Compte Épargne,4
4389,Carte Bancaire,4
27503,Carte Bancaire,1
36981,Service Client,5
52634,Compte Épargne,2
8596,Compte Épargne,5
42178,Prêt,2
73124,Compte Épargne,1
30969,Prêt,2
38062,Carte Bancaire,2
3629,Service Client,1
61027,Prêt,3
71501,Compte Épargne,1
8579,Compte Épargne,2
56812,Service Client,1
6961,Service Client,3
91355,Prêt,3
78493,Service Client,2
47197,Compte Épargne,3
63225,Service Client,5
7227,Compte Épargne,1
48360,Service Client,4
52799,Service Client,3
83584,Service Client,3
17725,Service Client,4
87749,Prêt,4
42711,Carte Bancaire,1
8175,Compte Épargne,4
78369,Prêt,2
85173,Carte Bancaire,2
25449,Service Client,3
46294,Service Client,3
40241,Prêt,4
69906,Carte Bancaire,3
88922,Carte Bancaire,4
72850,Prêt,3
17211,Compte Épargne,1
65157,Prêt,5
69827,Service Client,5
16672,Carte Bancaire,4
92690,Prêt,3
3184,Service Client,4
36307,Prêt,1
20081,Service Client,3
97639,Carte Bancaire,2
62974,Compte Épargne,3
1048,Carte Bancaire,1
35288,Prêt,3
34099,Service Client,5
81067,Prêt,3
99057,Carte Bancaire,1
17822,Compte Épargne,5
93481,Prêt,4
3442,Service Client,5
94895,Carte Bancaire,2
6085,Prêt,2
61080,Prêt,5
26950,Carte Bancaire,3
84996,Compte Épargne,3
26518,Carte Bancaire,5
68584,Service Client,3
71505,Carte Bancaire,2
41485,Prêt,3
97031,Compte Épargne,5
10202,Prêt,2
4557,Prêt,1
99314,Prêt,4
82666,Compte Épargne,1
44698,Prêt,2
9721,Compte Épargne,2
93231,Carte Bancaire,1
29578,Service Client,3
12085,Prêt,2
33883,Carte Bancaire,1
69635,Prêt,5
5399,Compte Épargne,1
34635,Prêt,3
97095,Service Client,2
2726,Compte Épargne,2
1154,Prêt,3
32515,Service Client,5
70091,Prêt,2
9141,Compte Épargne,3
74571,Compte Épargne,4
67500,Prêt,2
66182,Prêt,3
78507,Prêt,4
30025,Compte Épargne,5
97378,Prêt,1
76619,Compte Épargne,2
8070,Compte Épargne,4
50364,Carte Bancaire,5
19269,Carte Bancaire,4
46971,Compte Épargne,4
82102,Carte Bancaire,4
4168,Service Client,2
13046,Service Client,3
61728,Compte Épargne,4
14750,Prêt,4
75245,Service Client,1
60727,Prêt,4
77025,Carte Bancaire,3
38455,Prêt,3
9110,Carte Bancaire,3
37013,Carte Bancaire,5
69228,Carte Bancaire,5
56864,Service Client,2
95980,Service Client,4
81208,Compte Épargne,2
79673,Service Client,3
66658,Service Client,3
11959,Service Client,1
94771,Service Client,1
70144,Compte Épargne,4
8026,Prêt,5
39961,Service Client,2
64605,Prêt,5
1264,Service Client,1
73503,Compte Épargne,4
94964,Compte Épargne,4
29573,Carte Bancaire,1
2229,Prêt,2
52202,Compte Épargne,3
45477,Compte Épargne,2
33222,Service Client,5
22640,Service Client,3
76119,Prêt,2
39709,Compte Épargne,3
99645,Service Client,5
11225,Compte Épargne,2
53127,Compte Épargne,5
85481,Service Client,5
87119,Carte Bancaire,4
31762,Service Client,1
20574,Carte Bancaire,2
83493,Compte Épargne,3
8696,Carte Bancaire,5
27688,Carte Bancaire,5
49296,Carte Bancaire,2
31734,Compte Épargne,3
20290,Prêt,4
59923,Prêt,3
18602,Compte Épargne,4
93724,Prêt,2
34267,Prêt,2
82479,Prêt,1
18267,Prêt,2
26526,Carte Bancaire,4
11567,Compte Épargne,5
6310,Carte Bancaire,4
54497,Compte Épargne,4
26597,Compte Épargne,4
97550,Prêt,2
81295,Prêt,4
78874,Service Client,4
20919,Carte Bancaire,5
24733,Compte Épargne,4
76704,Service Client,1
43980,Carte Bancaire,5
36646,Carte Bancaire,1
47435,Carte Bancaire,1
59517,Compte Épargne,1
51750,Service Client,1
74833,Service Client,4
16688,Carte Bancaire,3
46213,Prêt,3
77808,Compte Épargne,1
85596,Compte Épargne,5
73966,Prêt,3
71710,Carte Bancaire,3
7474,Service Client,5
84229,Carte Bancaire,3
79854,Compte Épargne,2
1502,Prêt,3
95804,Service Client,1
77267,Prêt,3
65042,Service Client,5
51422,Compte Épargne,2
75646,Service Client,4
63870,Prêt,4
68666,Prêt,2
3719,Service Client,5
95444,Prêt,5
47031,Service Client,5
94560,Service Client,4
85316,Compte Épargne,3
61615,Carte Bancaire,3
16475,Compte Épargne,4
18951,Carte Bancaire,2
73832,Prêt,3
63198,Prêt,1
85448,Service Client,5
84107,Carte Bancaire,4
83441,Service Client,3
37311,Compte Épargne,4
11851,Service Client,2
85783,Prêt,4
29573,Compte Épargne,3
71816,Compte Épargne,3
10609,Service Client,4
96274,Carte Bancaire,5
96410,Prêt,5
39787,Compte Épargne,1
28126,Compte Épargne,5
57389,Compte Épargne,5
28450,Compte Épargne,2
4657,Prêt,1
61551,Service Client,2
50148,Carte Bancaire,2
90934,Prêt,1
12177,Service Client,1
11415,Prêt,2
70088,Service Client,3
22778,Service Client,1
77030,Prêt,4
73819,Carte Bancaire,3
90860,Service Client,5
12295,Carte Bancaire,5
51941,Compte Épargne,2
6806,Prêt,4
87001,Carte Bancaire,5
43422,Service Client,3
40473,Service Client,4
4483,Compte Épargne,5
78370,Carte Bancaire,3
25050,Service Client,2
73155,Prêt,3
90571,Prêt,4
6322,Carte Bancaire,1
12427,Prêt,2
48438,Compte Épargne,5
16957,Carte Bancaire,3
31319,Compte Épargne,5
84332,Carte Bancaire,1
5889,Prêt,5
51786,Compte Épargne,1
60609,Prêt,3
81971,Carte Bancaire,3
88375,Service Client,5
46404,Service Client,2
70401,Prêt,4
1463,Prêt,5
23493,Carte Bancaire,4
56017,Service Client,1
73341,Carte Bancaire,3
92695,Prêt,5
81001,Carte Bancaire,2
31763,Prêt,5
13952,Service Client,2
65104,Carte Bancaire,2
9414,Compte Épargne,3
28664,Compte Épargne,2
79963,Carte Bancaire,3
32875,Prêt,2
98753,Prêt,5
62568,Carte Bancaire,3
20207,Carte Bancaire,1
9597,Service Client,3
65032,Compte Épargne,1
20761,Prêt,1
28701,Prêt,1
25215,Prêt,5
62899,Compte Épargne,5
10070,Prêt,5
37809,Carte Bancaire,3
91464,Compte Épargne,4
15149,Service Client,4
41762,Carte Bancaire,2
60528,Compte Épargne,4
80840,Prêt,4
52544,Service Client,5
48481,Compte Épargne,2
86248,Prêt,4
31825,Carte Bancaire,5
57056,Carte Bancaire,5
68637,Prêt,4
73982,Compte Épargne,4
67511,Service Client,4
59042,Prêt,1
7463,Prêt,5
46727,Prêt,4
5577,Prêt,5
71257,Carte Bancaire,4
27143,Carte Bancaire,3
50914,Carte Bancaire,4
54789,Prêt,3
82148,Prêt,2
77792,Carte Bancaire,5
23665,Service Client,4
48818,Carte Bancaire,3
70265,Compte Épargne,4
9091,Compte Épargne,5
82758,Carte Bancaire,3
59542,Compte Épargne,5
64071,Service Client,2
86136,Prêt,1
45719,Compte Épargne,5
52909,Prêt,1
72130,Carte Bancaire,5
32368,Compte Épargne,4
49346,Compte Épargne,2
54997,Carte Bancaire,5
99729,Carte Bancaire,3
28031,Prêt,3
15978,Compte Épargne,5
85716,Compte Épargne,3
64333,Prêt,3
59874,Prêt,3
69764,Prêt,5
61277,Service Client,2
10485,Compte Épargne,2
8119,Service Client,2
52313,Prêt,4
2466,Compte Épargne,3
98312,Carte Bancaire,1
72311,Service Client,2
33814,Compte Épargne,5
52175,Prêt,5
34084,Prêt,2
62944,Compte Épargne,5
64884,Service Client,4
53452,Carte Bancaire,1
28084,Carte Bancaire,5
31262,Compte Épargne,1
70980,Carte Bancaire,3
21502,Carte Bancaire,4
56953,Prêt,5
5634,Carte Bancaire,2
3544,Compte Épargne,2
97686,Service Client,2
99489,Service Client,5
56055,Compte Épargne,3
79061,Service Client,5
64691,Service Client,4
51071,Service Client,3
71154,Service Client,1
54846,Compte Épargne,1
54761,Prêt,2
60432,Prêt,5
19570,Service Client,4
81101,Prêt,3
71424,Service Client,5
70159,Service Client,2
59017,Carte Bancaire,3
25879,Prêt,5
13791,Prêt,2
39280,Compte Épargne,5
18947,Service Client,2
75805,Carte Bancaire,2
27725,Prêt,1
3758,Prêt,5
6268,Carte Bancaire,5
2847,Service Client,2
47456,Prêt,1
12652,Prêt,3
37363,Prêt,3
77803,Prêt,3
1395,Compte Épargne,3
44030,Compte Épargne,1
2937,Compte Épargne,5
18203,Carte Bancaire,1
2084,Prêt,2
92270,Service Client,4
79684,Carte Bancaire,4
26501,Compte Épargne,3
95207,Prêt,1
54385,Service Client,1
37684,Compte Épargne,1
45945,Compte Épargne,3
41164,Prêt,2
49644,Prêt,2
84944,Compte Épargne,1
48389,Compte Épargne,2
95514,Prêt,4
33164,Prêt,1
82376,Compte Épargne,4
99076,Prêt,4
29608,Service Client,3
14608,Carte Bancaire,3
8919,Prêt,3
48938,Carte Bancaire,2
78762,Service Client,5
19115,Carte Bancaire,3
34001,Service Client,5
21573,Service Client,4
22104,Carte Bancaire,5
97740,Prêt,1
27546,Service Client,3
51910,Prêt,1
3397,Carte Bancaire,3
39413,Prêt,2
29242,Compte Épargne,5
28270,Service Client,3
42647,Prêt,4
49529,Compte Épargne,3
90544,Prêt,2
82549,Compte Épargne,3
46049,Compte Épargne,4
91885,Carte Bancaire,2
19719,Service Client,1
32288,Compte Épargne,4
78968,Prêt,4
58336,Carte Bancaire,1
85022,Compte Épargne,1
67025,Compte Épargne,5
34435,Compte Épargne,3
42453,Prêt,2
86030,Prêt,3
30243,Compte Épargne,4
29596,Prêt,5
33351,Service Client,3
39337,Compte Épargne,5
62986,Carte Bancaire,1
87678,Compte Épargne,3
18842,Compte Épargne,1
63615,Prêt,1
32219,Service Client,5
35013,Prêt,5
31146,Compte Épargne,3
20067,Service Client,3
70306,Prêt,1
3326,Compte Épargne,2
9289,Service Client,2
48674,Compte Épargne,5
78855,Prêt,1
11786,Compte Épargne,3
73644,Service Client,4
94499,Compte Épargne,3
57542,Compte Épargne,1
31074,Compte Épargne,1
12682,Compte Épargne,2
74668,Service Client,2
4810,Prêt,2
36576,Compte Épargne,1
63660,Compte Épargne,1
10276,Carte Bancaire,2
20151,Carte Bancaire,2
78469,Compte Épargne,1
51994,Prêt,2
76472,Service Client,4
43571,Service Client,1
3012,Service Client,3
95316,Compte Épargne,2
6142,Carte Bancaire,3
85641,Carte Bancaire,2
22251,Service Client,5
14663,Compte Épargne,1
38952,Prêt,5
58874,Prêt,1
65975,Carte Bancaire,2
32909,Compte Épargne,5
44342,Service Client,1
69799,Prêt,1
11661,Prêt,2
61002,Prêt,2
54260,Compte Épargne,4
60837,Prêt,2
34149,Prêt,1
5968,Service Client,3
72358,Compte Épargne,5
2279,Carte Bancaire,2
64173,Service Client,4
53633,Carte Bancaire,4
97511,Service Client,4
52364,Carte Bancaire,2
75268,Service Client,5
81211,Carte Bancaire,3
83318,Carte Bancaire,3
92674,Compte Épargne,2
95373,Carte Bancaire,4
21023,Service Client,5
61309,Prêt,3
69103,Prêt,3
42590,Compte Épargne,3
44292,Service Client,2
91539,Compte Épargne,1
50841,Compte Épargne,3
55334,Service Client,1
96157,Prêt,4
16928,Compte Épargne,5
74002,Prêt,5
41487,Carte Bancaire,3
94084,Service Client,5
26942,Prêt,2
94710,Compte Épargne,4
58112,Compte Épargne,1
74197,Service Client,2
6944,Prêt,2
27420,Compte Épargne,1
53919,Compte Épargne,1
22553,Prêt,1
72654,Service Client,5
53591,Prêt,4
77377,Service Client,1
15058,Carte Bancaire,2
49944,Prêt,1
30129,Prêt,4
48811,Compte Épargne,2
98071,Prêt,2
22196,Prêt,2
44559,Prêt,1
81499,Prêt,2
55442,Service Client,4
13008,Compte Épargne,2
70366,Prêt,2
11761,Compte Épargne,4
13361,Compte Épargne,4
68937,Prêt,3
60473,Service Client,2
11273,Service Client,3
78477,Compte Épargne,1
39746,Compte Épargne,4
59449,Prêt,2
60573,Prêt,5
5297,Carte Bancaire,3
30402,Prêt,3
17391,Service Client,1
96400,Prêt,3
57241,Prêt,1
75422,Compte Épargne,3
44297,Compte Épargne,1
28544,Service Client,3
3153,Service Client,2
85916,Service Client,2
72271,Carte Bancaire,2
62690,Service Client,1
5362,Compte Épargne,1
12140,Prêt,1
51428,Carte Bancaire,5
13052,Prêt,1
51431,Service Client,4
4499,Service Client,4
5727,Carte Bancaire,3
1818,Prêt,5
57940,Carte Bancaire,5
49694,Service Client,5
48922,Carte Bancaire,3
69479,Carte Bancaire,1
67621,Prêt,2
26251,Service Client,3
80208,Carte Bancaire,1
25689,Prêt,1
88199,Prêt,5
81352,Service Client,2
6339,Compte Épargne,4
49841,Service Client,2
57741,Prêt,4
90360,Service Client,4
45411,Service Client,3
32606,Carte Bancaire,5
23465,Compte Épargne,2
62810,Carte Bancaire,2
66425,Service Client,1
41548,Prêt,5
54763,Carte Bancaire,3
33112,Service Client,5
2400,Service Client,2
12865,Service Client,3
68371,Compte Épargne,1
21089,Service Client,5
80079,Compte Épargne,4
32227,Carte Bancaire,4
5511,Carte Bancaire,1
32372,Carte Bancaire,4
79134,Carte Bancaire,2
93710,Compte Épargne,5
30567,Service Client,4
15817,Compte Épargne,3
28636,Compte Épargne,3
1780,Carte Bancaire,3
25678,Carte Bancaire,2
97879,Carte Bancaire,1
18219,Compte Épargne,5
95197,Service Client,1
24104,Prêt,3
7027,Service Client,5
89881,Carte Bancaire,1
56120,Prêt,5
96883,Service Client,2
94812,Service Client,2
70421,Compte Épargne,5
40571,Service Client,1
49530,Prêt,4
60213,Carte Bancaire,1
54403,Prêt,5
47577,Prêt,5
58003,Prêt,3
26694,Prêt,4
55114,Compte Épargne,2
88213,Compte Épargne,4
62669,Carte Bancaire,5
34668,Compte Épargne,4
1730,Compte Épargne,5
58902,Service Client,4
47276,Compte Épargne,5
79836,Prêt,5
2274,Compte Épargne,5
35884,Compte Épargne,1
39609,Carte Bancaire,2
50927,Carte Bancaire,5
7910,Prêt,2
8640,Prêt,3
80168,Service Client,3
82978,Compte Épargne,4
24520,Service Client,5
27527,Compte Épargne,3
53215,Prêt,5
45708,Carte Bancaire,2
4224,Compte Épargne,1
73081,Compte Épargne,1
68047,Service Client,2
95784,Service Client,5
57325,Service Client,4
60293,Compte Épargne,4
70468,Compte Épargne,1
43338,Service Client,2
2169,Carte Bancaire,5
9846,Prêt,2
17829,Carte Bancaire,4
52923,Prêt,4
11580,Service Client,4
30204,Compte Épargne,5
21609,Compte Épargne,1
91139,Service Client,5
31623,Compte Épargne,2
69055,Carte Bancaire,4
34517,Compte Épargne,3
6288,Prêt,4
55602,Compte Épargne,5
32443,Prêt,2
61451,Service Client,3
85074,Prêt,3
58947,Service Client,2
33782,Compte Épargne,4
4688,Carte Bancaire,1
5384,Service Client,1
59205,Carte Bancaire,1
52174,Compte Épargne,2
4466,Carte Bancaire,1
1920,Compte Épargne,1
38917,Prêt,2
89332,Prêt,5
3330,Service Client,5
34244,Compte Épargne,3
12534,Compte Épargne,4
15512,Prêt,4
88454,Carte Bancaire,1
32554,Service Client,4
50003,Service Client,5
98955,Prêt,3
5237,Service Client,1
59371,Carte Bancaire,3
19813,Prêt,1
49841,Carte Bancaire,1
87580,Prêt,3
80264,Prêt,2
3187,Carte Bancaire,5
17317,Prêt,5
27105,Compte Épargne,4
94988,Carte Bancaire,3
34785,Compte Épargne,5
74014,Compte Épargne,1
93681,Service Client,1
83865,Service Client,4
40688,Carte Bancaire,5
86550,Service Client,5
89469,Carte Bancaire,1
82917,Service Client,5
85014,Service Client,1
32041,Compte Épargne,2
96605,Carte Bancaire,3
77247,Service Client,4
21992,Prêt,5
68216,Carte Bancaire,2
8511,Carte Bancaire,3
59328,Compte Épargne,1
50788,Compte Épargne,1
34138,Compte Épargne,1
83583,Service Client,2
22586,Compte Épargne,5
10246,Service Client,1
15356,Service Client,2
53622,Carte Bancaire,4
72068,Compte Épargne,1
15564,Service Client,2
45589,Compte Épargne,2
92956,Compte Épargne,5
12914,Service Client,4
81873,Service Client,2
41491,Carte Bancaire,4
45305,Compte Épargne,4
26714,Carte Bancaire,2
26466,Service Client,2
78445,Service Client,4
64401,Service Client,1
92189,Compte Épargne,4
12283,Carte Bancaire,2
44768,Carte Bancaire,3
87920,Compte Épargne,2
55142,Carte Bancaire,2
27793,Service Client,5
15033,Prêt,2
97326,Compte Épargne,4
24030,Compte Épargne,2
89718,Compte Épargne,3
12226,Prêt,2
34468,Carte Bancaire,4
93775,Carte Bancaire,4
57494,Carte Bancaire,2
1658,Compte Épargne,4
79886,Service Client,2
22538,Carte Bancaire,1
86235,Compte Épargne,5
58713,Carte Bancaire,3
3864,Compte Épargne,4
53045,Carte Bancaire,2
38658,Carte Bancaire,2
78610,Compte Épargne,1
41130,Carte Bancaire,4
36548,Prêt,3
58780,Service Client,1
53409,Carte Bancaire,1
15085,Carte Bancaire,3
94016,Compte Épargne,3
17330,Service Client,5
32905,Prêt,3
4398,Carte Bancaire,2
74666,Carte Bancaire,2
80143,Prêt,1
25666,Service Client,5
53299,Carte Bancaire,3
28121,Prêt,5
16741,Compte Épargne,2
14884,Carte Bancaire,4
67176,Prêt,1
10774,Compte Épargne,4
52179,Carte Bancaire,1
32280,Compte Épargne,2
77736,Compte Épargne,2
18692,Compte Épargne,4
27837,Compte Épargne,3
76580,Carte Bancaire,5
53356,Carte Bancaire,5
58588,Prêt,3
41527,Carte Bancaire,4
46094,Carte Bancaire,4
18775,Prêt,5
59279,Carte Bancaire,4
33674,Prêt,2
33101,Compte Épargne,3
9026,Compte Épargne,3
39336,Prêt,5
39235,Carte Bancaire,4
11041,Carte Bancaire,4
11868,Service Client,4
16076,Prêt,2
51016,Compte Épargne,1
46114,Compte Épargne,2
81598,Service Client,2
72160,Service Client,5
53083,Compte Épargne,1
61975,Compte Épargne,3
81818,Carte Bancaire,3
40508,Prêt,5
39533,Carte Bancaire,2
79071,Service Client,5
26710,Prêt,3
91769,Prêt,2
14112,Prêt,2
70363,Compte Épargne,4
73170,Prêt,1
13786,Service Client,5
54152,Prêt,1
89524,Service Client,5
99975,Compte Épargne,2
29701,Prêt,4
87847,Compte Épargne,2
84826,Compte Épargne,3
95340,Service Client,4
51933,Compte Épargne,1
85011,Compte Épargne,5
61678,Service Client,1
76228,Service Client,5
32150,Service Client,3
89422,Compte Épargne,2
59475,Prêt,2
82388,Carte Bancaire,1
87066,Compte Épargne,1
31516,Carte Bancaire,4
78012,Service Client,3
18366,Compte Épargne,3
42330,Carte Bancaire,5
71615,Prêt,3
45685,Carte Bancaire,3
88891,Service Client,1
70809,Service Client,3
37352,Carte Bancaire,3
88422,Prêt,1
30304,Carte Bancaire,1
83109,Prêt,1
69900,Prêt,4
96003,Carte Bancaire,3
4839,Compte Épargne,4
50007,Carte Bancaire,3
14640,Carte Bancaire,1
39701,Compte Épargne,5
31597,Service Client,1
57171,Service Client,3
41781,Service Client,4
9732,Compte Épargne,1
79688,Prêt,5
33192,Prêt,5
44082,Compte Épargne,3
44458,Compte Épargne,4
64529,Service Client,3
84254,Service Client,3
36064,Prêt,4
60547,Carte Bancaire,5
47002,Prêt,3
7758,Compte Épargne,1
80737,Carte Bancaire,4
5847,Carte Bancaire,4
84864,Compte Épargne,1
62830,Service Client,3
33145,Service Client,3
13089,Carte Bancaire,4
3110,Compte Épargne,2
92235,Carte Bancaire,3
74312,Carte Bancaire,1
81107,Compte Épargne,4
65512,Compte Épargne,2
25298,Service Client,4
28449,Service Client,3
97627,Carte Bancaire,3
59735,Compte Épargne,2
50494,Carte Bancaire,3
47799,Service Client,3
89834,Prêt,5
57373,Compte Épargne,2
90389,Prêt,5
37090,Compte Épargne,5
21702,Service Client,4
35834,Prêt,5
77879,Service Client,5
50363,Prêt,3
69079,Carte Bancaire,1
61027,Service Client,2
61317,Prêt,3
62491,Service Client,3
26887,Prêt,4
18219,Service Client,5
52345,Carte Bancaire,2
17745,Carte Bancaire,5
71986,Service Client,4
57807,Carte Bancaire,3
5418,Carte Bancaire,5
68634,Prêt,2
96767,Prêt,4
70432,Carte Bancaire,2
73689,Service Client,2
94127,Prêt,1
3009,Carte Bancaire,1
6330,Carte Bancaire,4
70878,Service Client,4
48416,Service Client,2
19979,Carte Bancaire,1
83859,Prêt,1
83545,Prêt,5
48081,Service Client,5
44097,Carte Bancaire,5
49199,Carte Bancaire,5
47194,Carte Bancaire,5
11307,Carte Bancaire,4
25530,Compte Épargne,4
28543,Carte Bancaire,4
82677,Carte Bancaire,2
11409,Prêt,5
86784,Carte Bancaire,4
87844,Carte Bancaire,2
81013,Compte Épargne,2
22069,Prêt,4
35128,Service Client,4
50917,Prêt,4
86220,Prêt,3
38381,Compte Épargne,2
69978,Carte Bancaire,1
98715,Carte Bancaire,1
89354,Prêt,5
43020,Service Client,5
89544,Compte Épargne,2
53237,Carte Bancaire,4
72310,Prêt,2
30433,Service Client,1
9371,Carte Bancaire,1
97783,Prêt,1
63287,Service Client,2
66353,Compte Épargne,3
23644,Prêt,4
77713,Prêt,5
59032,Carte Bancaire,1
87290,Carte Bancaire,4
87845,Compte Épargne,1
9388,Prêt,4
51186,Prêt,5
5158,Compte Épargne,2
44688,Compte Épargne,1
21471,Prêt,1
22387,Service Client,3
94562,Prêt,2
94367,Prêt,1
66388,Service Client,2
79901,Prêt,5
22543,Service Client,2
37142,Carte Bancaire,1
55278,Compte Épargne,3
2152,Prêt,3
94116,Service Client,3
69044,Service Client,5
69431,Carte Bancaire,3
12689,Prêt,1
27908,Carte Bancaire,5
61303,Carte Bancaire,3
2727,Compte Épargne,3
27501,Service Client,1
79629,Prêt,3
99548,Compte Épargne,3
68214,Compte Épargne,5
50600,Prêt,5
61047,Carte Bancaire,3
47481,Carte Bancaire,5
91802,Service Client,2
21597,Prêt,3
31985,Carte Bancaire,3
42515,Service Client,1
21913,Service Client,3
90600,Carte Bancaire,1
54793,Prêt,4
86708,Compte Épargne,2
52480,Prêt,1
53856,Prêt,2
6254,Carte Bancaire,1
97266,Carte Bancaire,3
7155,Carte Bancaire,2
32099,Prêt,5
63223,Compte Épargne,3
60058,Compte Épargne,3
46996,Compte Épargne,4
5589,Prêt,2
31644,Prêt,1
74238,Compte Épargne,5
75520,Compte Épargne,2
59404,Compte Épargne,1
57556,Service Client,4
77045,Prêt,3
75016,Compte Épargne,1
72584,Service Client,4
16851,Carte Bancaire,4
8610,Carte Bancaire,4
75338,Compte Épargne,5
96794,Compte Épargne,1
46451,Carte Bancaire,2
43513,Compte Épargne,1
61181,Prêt,3
6664,Carte Bancaire,2
42140,Compte Épargne,1
43445,Prêt,3
74446,Compte Épargne,4
79427,Compte Épargne,2
17868,Service Client,5
36524,Prêt,4
18461,Service Client,1
55689,Prêt,2
35777,Service Client,4
81960,Carte Bancaire,5
40389,Compte Épargne,3
9479,Prêt,5
91044,Carte Bancaire,5
37415,Carte Bancaire,5
4456,Prêt,1
73642,Service Client,4
60320,Service Client,2
39706,Prêt,5
6198,Carte Bancaire,2
46661,Compte Épargne,3
61184,Carte Bancaire,5
4558,Carte Bancaire,5
23369,Prêt,2
84405,Carte Bancaire,3
62302,Carte Bancaire,2
37455,Carte Bancaire,1
7317,Carte Bancaire,4
12517,Compte Épargne,1
39967,Compte Épargne,3
17536,Compte Épargne,5
97883,Prêt,4
15652,Compte Épargne,5
63828,Service Client,3
65192,Service Client,2
38697,Compte Épargne,5
45178,Service Client,2
51128,Compte Épargne,1
85962,Compte Épargne,5
24028,Carte Bancaire,2
61258,Service Client,2
43485,Service Client,5
45288,Prêt,3
59094,Prêt,2
9209,Carte Bancaire,4
78451,Prêt,4
53930,Service Client,2
61713,Prêt,3
68152,Compte Épargne,1
72722,Service Client,4
10397,Carte Bancaire,5
31481,Carte Bancaire,1
39405,Carte Bancaire,2
98007,Prêt,2
85321,Prêt,5
57990,Compte Épargne,4
44455,Compte Épargne,4
7727,Compte Épargne,2
48802,Compte Épargne,4
66246,Carte Bancaire,4
53202,Compte Épargne,2
2648,Service Client,1
14063,Service Client,4
92139,Service Client,3
90465,Carte Bancaire,2
85931,Carte Bancaire,2
6705,Carte Bancaire,4
70707,Prêt,2
3842,Carte Bancaire,2
41425,Prêt,2
5934,Prêt,1
